"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Khiry Robinson","NO","10","RB","9","8","0","63","0","0","0","0","88.9","-2.44","7","7.88","11.13","","","","","","","","","","","","76","1","362","0","3","0","4.76","2.71","21","0.28","1","","","","","","","","","0","0","68.5","0.44","0.82"
"Benny Cunningham","SL","16","RB","49","45","0","352","0","1","0","0","91.8","1.12","7.18","7.82","7.09","","","","","","","","","","","","66","0","246","0","3","0","3.73","1.98","8","0.12","1","","","","","","","","","0","0","128.8","0.32","1.16"
"George Winn","DET","8","RB","3","0","0","0","0","0","0","2","0","0.33","0","0","0","","","","","","","","","","","","19","0","73","0","0","0","3.84","2.74","1","0.05","0","","","","","","","","","0","0","7.3","0.13","0.38"
"C.J. Anderson","DEN","15","RB","41","34","1","325","0","2","1","3","82.9","1.54","7.93","9.56","8.65","","","","","","","","","","","","179","0","849","2","8","0","4.74","2.54","44","0.25","1","","","","","","","","","0","0","211.4","0.42","0.99"
"Michael Cox","NYG","2","RB","3","2","0","9","0","0","0","0","66.7","-2","3","4.5","7.5","","","","","","","","","","","","4","0","33","0","0","0","8.25","2.5","1","0.25","0","","","","","","","","","0","0","6.2","0.31","1.03"
"Kerwynn Williams","ARZ","4","RB","5","2","0","11","0","0","0","2","40","1","2.2","5.5","7","","","","","","","","","","","","53","0","246","1","0","0","4.64","2.51","10","0.19","1","","","","","","","","","0","0","27.7","0.31","0.5"
"Theo Riddick","DET","13","RB","46","34","1","316","0","4","0","2","73.9","1.98","6.87","9.29","9.03","","","","","","","","","","","","20","0","51","0","0","0","2.55","2.3","8","0.4","0","","","","","","","","","0","0","94.7","0.55","1.75"
"Rex Burkhead","CIN","6","RB","9","7","0","49","0","0","0","0","77.8","1","5.44","7","5.29","","","","","","","","","","","","9","0","27","0","1","0","3","1.78","0","0","0","","","","","","","","","0","0","20.6","0.59","1.29"
"Mike James","TB","7","RB","1","1","0","-5","0","0","0","0","100","-5","-5","-5","0","","","","","","","","","","","","19","0","37","0","0","0","1.95","1.84","3","0.16","0","","","","","","","","","0","0","4.2","0.09","0.21"
"Andre Ellington","ARZ","12","RB","62","46","1","395","1","2","1","8","74.2","2.06","6.37","8.59","7.96","","","","","","","","","","","","201","0","663","0","3","0","3.3","1.78","12","0.06","2","","","","","","","","","0","0","181.8","0.34","0.74"
"Latavius Murray","OAK","11","RB","22","17","1","143","0","0","0","2","77.3","-0.05","6.5","8.41","9.06","","","","","","","","","","","","82","1","424","1","2","1","5.17","1.96","6","0.07","1","","","","","","","","","0","0","85.7","0.31","0.87"
"Zac Stacy","SL","11","RB","22","18","0","152","0","0","0","2","81.8","-0.27","6.91","8.44","8.83","","","","","","","","","","","","76","0","298","0","1","0","3.92","2.29","7","0.09","2","","","","","","","","","0","0","69","0.34","0.73"
"Chris Thompson","WAS","2","RB","7","6","0","27","0","1","0","0","85.7","-0.86","3.86","4.5","6.17","","","","","","","","","","","","3","0","12","0","0","0","4","1.33","0","0","0","","","","","","","","","0","0","15.9","0.53","1.77"
"Joseph Randle","DAL","14","RB","5","4","0","23","0","0","0","0","80","0.4","4.6","5.75","7.25","","","","","","","","","","","","51","2","344","0","3","2","6.75","4.2","9","0.18","2","","","","","","","","","0","0","58.7","0.62","1.07"
"Stepfan Taylor","ARZ","14","RB","13","11","0","79","0","3","0","0","84.6","2.46","6.08","7.18","6.27","","","","","","","","","","","","63","0","208","0","1","0","3.3","2.03","6","0.1","0","","","","","","","","","1","1","63.7","0.3","0.86"
"Denard Robinson","JAX","13","RB","28","23","0","124","0","0","0","2","82.1","-2.71","4.43","5.39","8.78","","","","","","","","","","","","135","1","582","2","4","0","4.31","2.11","8","0.06","2","","","","","","","","","0","0","117.6","0.3","0.74"
"Knile Davis","KC","16","RB","22","16","1","147","0","1","1","3","72.7","-0.18","6.68","9.19","10","","","","","","","","","","","","134","1","463","2","6","0","3.46","2.07","19","0.14","4","","","","","","","","","0","0","119","0.39","0.79"
"J.J. Wilcox","DAL","8","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Christine Michael","SEA","10","RB","2","1","0","12","0","0","0","0","50","9","6","12","18","","","","","","","","","","","","34","1","175","0","0","0","5.15","3.09","8","0.24","1","","","","","","","","","0","0","19.7","0.27","0.56"
"Eddie Lacy","GB","16","RB","50","42","2","427","1","4","1","1","84","-0.24","8.54","10.17","10.64","","","","","","","","","","","","245","1","1140","3","9","1","4.65","2.82","49","0.2","3","","","","","","","","","0","0","276.7","0.4","0.96"
"Montee Ball","DEN","5","RB","12","9","0","62","0","0","0","1","75","0.75","5.17","6.89","5.89","","","","","","","","","","","","55","0","172","0","1","0","3.13","2.16","14","0.25","1","","","","","","","","","0","0","38.4","0.2","0.6"
"Le'Veon Bell","PIT","16","RB","100","83","3","854","1","3","0","4","83","1.02","8.54","10.29","9.96","","","","","","","","","","","","290","2","1361","4","8","0","4.69","2.43","55","0.19","0","","","","","","","","","0","0","370.5","0.4","0.99"
"Giovani Bernard","CIN","13","RB","55","43","1","349","0","2","0","1","78.2","-0.11","6.35","8.12","8.51","","","","","","","","","","","","168","1","680","1","5","1","4.05","2.51","23","0.14","0","","","","","","","","","0","0","187.9","0.37","0.89"
"Kenny Vaccaro","NO","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cyrus Gray","KC","6","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","8","0","31","0","1","0","3.88","1.88","1","0.13","0","","","","","","","","","0","0","9.1","0.31","1.14"
"Jonathan Grimes","HST","11","RB","7","6","0","86","0","0","0","0","85.7","0.71","12.29","14.33","12.5","","","","","","","","","","","","39","0","153","0","0","0","3.92","2.15","2","0.05","0","","","","","","","","","0","0","29.9","0.18","0.66"
"Jeremy Stewart","DEN","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","6","0","22","0","0","0","3.67","1","0","0","0","","","","","","","","","0","0","2.2","0.2","0.37"
"Chris Polk","PHI","9","RB","3","2","0","16","0","0","0","0","66.7","-0.67","5.33","8","12","","","","","","","","","","","","46","0","172","0","4","0","3.74","2.37","6","0.13","0","","","","","","","","","0","0","44.8","0.46","0.93"
"Tauren Poole","CAR","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","0","0","0"
"Bobby Rainey Jr.","TB","12","RB","39","33","0","315","0","1","0","3","84.6","1.69","8.08","9.55","8.67","","","","","","","","","","","","94","0","406","1","1","0","4.32","2","18","0.19","3","","","","","","","","","0","0","117.1","0.31","0.92"
"Brandon Bolden","NE","11","RB","4","2","0","8","0","0","0","0","50","0","2","4","4.5","","","","","","","","","","","","28","0","89","0","1","0","3.18","1.71","6","0.21","0","","","","","","","","","0","0","17.7","0.24","0.59"
"Travaris Cadet","NO","15","RB","43","38","0","296","0","1","0","1","88.4","1.72","6.88","7.79","6.45","","","","","","","","","","","","10","0","32","0","0","0","3.2","1.9","0","0","2","","","","","","","","","0","0","76.8","0.37","1.6"
"Jonas Gray","NE","8","RB","3","1","0","7","0","0","0","0","33.3","3.67","2.33","7","3","","","","","","","","","","","","89","0","412","1","5","0","4.63","2.37","12","0.13","0","","","","","","","","","0","0","72.9","0.46","0.81"
"Joe Banyard","MIN","9","RB","10","9","0","62","0","0","0","0","90","-1.3","6.2","6.89","8.56","","","","","","","","","","","","21","0","88","0","0","0","4.19","1.95","0","0","0","","","","","","","","","0","0","24","0.24","0.8"
"Lance Dunbar","DAL","16","RB","20","18","1","217","0","0","0","0","90","1.65","10.85","12.06","10.78","","","","","","","","","","","","29","0","99","0","0","0","3.41","1.9","3","0.1","0","","","","","","","","","0","0","49.6","0.36","1.06"
"Edwin Baker","NO","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","2","0","0","0","2","3","0","0","0","","","","","","","","","0","0","0.2","0.07","0.2"
"Bryce Brown","BUF","7","RB","22","16","1","176","0","0","0","1","72.7","2.59","8","11","11.38","","","","","","","","","","","","36","0","126","0","0","0","3.5","2.14","3","0.08","1","","","","","","","","","0","0","46.2","0.39","0.89"
"Dan Herron","IND","12","RB","24","21","0","173","0","0","0","0","87.5","0.08","7.21","8.24","9.14","","","","","","","","","","","","78","1","351","0","1","1","4.5","2.05","8","0.1","2","","","","","","","","","0","0","79.4","0.32","0.8"
"Alfred Morris","WAS","16","RB","26","17","0","155","0","0","0","5","65.4","0.46","5.96","9.12","9.18","","","","","","","","","","","","265","0","1078","1","8","0","4.07","2.55","36","0.14","2","","","","","","","","","0","0","188.3","0.31","0.67"
"Robert Turbin","SEA","16","RB","19","16","0","186","0","2","0","1","84.2","1.26","9.79","11.63","10.44","","","","","","","","","","","","74","0","310","0","0","0","4.19","2.19","9","0.12","1","","","","","","","","","0","0","77.6","0.3","0.86"
"Lamar Miller","MIA","16","RB","48","38","0","289","0","1","0","6","79.2","0.75","6.02","7.61","7.11","","","","","","","","","","","","216","1","1101","2","8","1","5.1","2.25","32","0.15","2","","","","","","","","","0","0","231","0.36","0.91"
"Bernard Pierce","BLT","13","RB","5","2","0","13","0","0","0","1","40","1","2.6","6.5","4.5","","","","","","","","","","","","93","0","366","0","2","0","3.94","2.09","7","0.08","1","","","","","","","","","0","0","51.9","0.33","0.55"
"Ronnie Hillman","DEN","8","RB","32","21","0","139","0","1","0","4","65.6","2.03","4.34","6.62","5.48","","","","","","","","","","","","106","0","441","2","3","0","4.16","1.69","15","0.14","1","","","","","","","","","0","0","103","0.33","0.81"
"LaMichael James","MIA","3","RB","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","5","0","9","0","0","0","1.8","2.6","2","0.4","0","","","","","","","","","0","0","0.9","0.08","0.18"
"Doug Martin","TB","11","RB","19","13","0","64","0","0","0","0","68.4","-0.11","3.37","4.92","5","","","","","","","","","","","","134","2","503","1","2","0","3.75","2.16","8","0.06","0","","","","","","","","","0","0","81.7","0.24","0.56"
"Trent Richardson","IND","15","RB","33","27","0","229","0","0","0","4","81.8","-0.03","6.94","8.48","9.11","","","","","","","","","","","","158","0","515","0","3","0","3.26","2.32","29","0.18","2","","","","","","","","","0","0","119.4","0.25","0.65"
"DuJuan Harris","GB","9","RB","1","1","0","11","0","0","0","0","100","0","11","11","11","","","","","","","","","","","","16","0","64","0","0","0","4","2.25","3","0.19","0","","","","","","","","","0","0","8.5","0.17","0.5"
"Shaun Draughn","CLV","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","10","0","19","0","0","0","1.9","1.2","0","0","0","","","","","","","","","0","0","1.9","0.1","0.19"
"Matt Asiata","MIN","15","RB","58","44","1","312","0","1","0","7","75.9","-0.9","5.38","7.09","7.95","","","","","","","","","","","","164","0","570","0","9","0","3.48","2.05","12","0.07","1","","","","","","","","","1","2","192.2","0.36","0.92"
"Jordan Todman","JAX","16","RB","35","25","0","198","0","1","0","3","71.4","1.34","5.66","7.92","8.32","","","","","","","","","","","","32","1","186","0","1","1","5.81","3.84","7","0.22","0","","","","","","","","","0","0","75.4","0.24","1.32"
"Jacquizz Rodgers","ATL","16","RB","35","29","0","173","0","1","0","1","82.9","-0.03","4.94","5.97","6.59","","","","","","","","","","","","58","0","217","0","1","0","3.74","2.22","4","0.07","1","","","","","","","","","0","1","80","0.22","0.92"
"Bilal Powell","NYJ","15","RB","13","11","0","92","0","0","0","1","84.6","-0.77","7.08","8.36","9","","","","","","","","","","","","33","0","141","0","1","0","4.27","1.85","3","0.09","0","","","","","","","","","0","0","40.3","0.17","0.92"
"Roy Helu","WAS","14","RB","44","42","1","477","0","2","0","2","95.5","-0.16","10.84","11.36","11.67","","","","","","","","","","","","40","0","216","0","1","0","5.4","3.42","17","0.42","2","","","","","","","","","0","0","129.3","0.34","1.58"
"Stevan Ridley","NE","6","RB","4","4","0","20","0","0","0","0","100","-1.5","5","5","6.5","","","","","","","","","","","","94","1","340","2","2","0","3.62","1.77","7","0.07","0","","","","","","","","","0","0","52","0.28","0.53"
"DeMarco Murray","DAL","16","RB","62","57","0","416","0","0","0","2","91.9","-1.37","6.71","7.3","8.84","","","","","","","","","","","","392","3","1845","12","13","0","4.71","2.54","67","0.17","5","","","","","","","","","0","0","361.1","0.46","0.8"
"Daniel Thomas","MIA","12","RB","18","13","0","121","0","0","0","0","72.2","1.33","6.72","9.31","8.69","","","","","","","","","","","","44","0","168","0","2","0","3.82","2.09","5","0.11","1","","","","","","","","","1","1","53.9","0.26","0.95"
"Shane Vereen","NE","16","RB","71","52","1","447","0","3","1","3","73.2","2.85","6.3","8.6","7.44","","","","","","","","","","","","96","0","391","0","2","0","4.07","1.83","12","0.13","0","","","","","","","","","0","0","165.8","0.28","1.12"
"Mark Ingram II","NO","13","RB","30","29","0","145","0","0","0","0","96.7","-0.1","4.83","5","5.1","","","","","","","","","","","","226","0","964","4","9","0","4.27","2.38","34","0.15","3","","","","","","","","","0","0","193.9","0.41","0.76"
"Chris Ivory","NYJ","16","RB","24","18","0","123","0","1","0","1","75","-0.58","5.13","6.83","7.06","","","","","","","","","","","","198","1","820","2","6","1","4.14","2.46","52","0.26","2","","","","","","","","","0","0","154.3","0.35","0.71"
"Alfonso Smith","SF","3","RB","4","3","0","11","0","0","0","1","75","-3.75","2.75","3.67","7.33","","","","","","","","","","","","7","0","19","0","0","0","2.71","1","0","0","0","","","","","","","","","0","0","6","0.18","0.6"
"LeGarrette Blount","NE","16","RB","12","10","0","54","0","0","0","0","83.3","1.17","4.5","5.4","5.9","","","","","","","","","","","","125","1","547","1","5","0","4.38","3.18","19","0.15","1","","","","","","","","","0","0","100.1","0.43","0.74"
"Joique Bell","DET","15","RB","47","34","0","322","0","1","0","4","72.3","0.17","6.85","9.47","10.03","","","","","","","","","","","","223","1","860","0","7","0","3.86","2.62","33","0.15","4","","","","","","","","","0","1","200.2","0.32","0.78"
"James Starks","GB","16","RB","27","18","0","140","0","0","0","4","66.7","3.44","5.19","7.78","6.83","","","","","","","","","","","","85","1","340","0","2","0","4","2.72","19","0.22","1","","","","","","","","","0","0","78","0.3","0.76"
"Jonathan Dwyer","ARZ","2","RB","3","2","0","8","0","0","0","0","66.7","-0.33","2.67","4","5.5","","","","","","","","","","","","16","0","51","0","1","0","3.19","1.81","2","0.13","0","","","","","","","","","0","2","13.9","0.29","0.77"
"Anthony Dixon","BUF","13","RB","9","8","0","49","0","0","0","0","88.9","0.89","5.44","6.13","5.75","","","","","","","","","","","","105","1","432","0","2","0","4.11","2.51","17","0.16","1","","","","","","","","","0","0","68.1","0.31","0.6"
"Joe McKnight","KC","1","RB","7","6","0","64","0","2","0","0","85.7","1.14","9.14","10.67","8.5","","","","","","","","","","","","1","0","3","0","0","0","3","1","0","0","0","","","","","","","","","0","0","24.7","1.65","3.53"
"Major Wright","TB","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ben Tate","MIN","11","RB","11","9","0","60","0","0","0","0","81.8","1.27","5.45","6.67","5","","","","","","","","","","","","119","0","371","1","4","0","3.12","1.81","18","0.15","0","","","","","","","","","0","0","76.1","0.27","0.59"
"Toby Gerhart","JAX","14","RB","24","20","0","186","0","0","0","2","83.3","-0.67","7.75","9.3","11.3","","","","","","","","","","","","101","0","326","0","2","0","3.23","2.18","10","0.1","1","","","","","","","","","0","0","83.2","0.27","0.69"
"Dexter McCluster","TEN","14","RB","34","26","0","197","0","1","0","0","76.5","4.29","5.79","7.58","5.62","","","","","","","","","","","","40","0","131","0","0","0","3.27","1.88","5","0.13","0","","","","","","","","","0","0","64.8","0.28","0.98"
"Ryan Mathews","SD","6","RB","10","9","0","69","0","0","0","1","90","0.8","6.9","7.67","6.89","","","","","","","","","","","","74","0","333","1","3","0","4.5","2.77","15","0.2","1","","","","","","","","","0","0","67.2","0.41","0.81"
"C.J. Spiller","BUF","9","RB","21","19","0","131","0","1","0","0","90.5","-2.9","6.24","6.89","10.37","","","","","","","","","","","","78","2","300","0","0","0","3.85","1.69","11","0.14","3","","","","","","","","","0","0","68.1","0.37","0.7"
"Antone Smith","ATL","10","RB","15","13","3","222","0","3","3","0","86.7","-0.33","14.8","17.08","17.85","","","","","","","","","","","","23","1","144","0","2","1","6.26","3.26","4","0.17","1","","","","","","","","","0","0","79.6","0.85","2.21"
"Arian Foster","HST","13","RB","56","38","1","327","0","5","1","4","67.9","2.34","5.84","8.61","7.42","","","","","","","","","","","","260","3","1246","7","8","0","4.79","2.83","51","0.2","2","","","","","","","","","0","0","273.3","0.44","0.92"
"Rashad Jennings","NYG","11","RB","37","30","0","226","0","0","0","5","81.1","-1.84","6.11","7.53","10.4","","","","","","","","","","","","167","0","639","1","4","0","3.83","2.25","19","0.11","1","","","","","","","","","0","0","140.5","0.34","0.71"
"Chris Ogbonnaya","NYG","5","RB","1","0","0","0","0","0","0","1","0","-4","0","0","0","","","","","","","","","","","","14","0","50","0","1","0","3.57","2","1","0.07","0","","","","","","","","","0","0","11","0.26","0.79"
"Cedric Peerman","CIN","7","RB","3","3","0","27","0","0","0","0","100","0.67","9","9","8.33","","","","","","","","","","","","14","0","43","0","0","0","3.07","1.86","0","0","0","","","","","","","","","0","0","10","0.23","0.59"
"Shonn Greene","TEN","13","RB","1","1","0","13","0","0","0","0","100","3","13","13","10","","","","","","","","","","","","94","1","392","0","2","0","4.17","2.44","9","0.1","1","","","","","","","","","0","0","53.5","0.32","0.56"
"LeSean McCoy","PHI","16","RB","34","29","0","155","0","0","0","3","85.3","-1.41","4.56","5.34","6.9","","","","","","","","","","","","311","1","1319","4","5","0","4.24","2.05","39","0.13","4","","","","","","","","","0","0","206.4","0.27","0.61"
"Donald Brown","SD","13","RB","38","29","0","211","0","0","0","4","76.3","-1.61","5.55","7.28","10.28","","","","","","","","","","","","85","0","223","0","0","0","2.62","2.15","12","0.14","0","","","","","","","","","0","0","72.4","0.2","0.64"
"Knowshon Moreno","MIA","3","RB","1","1","0","8","0","0","0","0","100","-3","8","8","11","","","","","","","","","","","","31","0","148","1","1","0","4.77","2.55","6","0.19","0","","","","","","","","","0","0","22.6","0.31","0.71"
"Danny Woodhead","SD","3","RB","6","5","0","34","0","0","0","1","83.3","1.67","5.67","6.8","6.6","","","","","","","","","","","","15","0","38","0","0","0","2.53","1.8","2","0.13","0","","","","","","","","","0","0","12.2","0.18","0.61"
"Justin Forsett","BLT","16","RB","56","44","0","263","0","0","0","2","78.6","-1.2","4.7","5.98","7.61","","","","","","","","","","","","234","3","1270","5","8","0","5.43","2.32","29","0.12","1","","","","","","","","","1","2","245.3","0.35","0.88"
"Peyton Hillis","NYG","6","RB","14","10","0","87","0","0","0","2","71.4","-0.5","6.21","8.7","9.8","","","","","","","","","","","","26","0","116","0","0","0","4.46","2.31","4","0.15","0","","","","","","","","","0","0","30.3","0.27","0.84"
"Jalen Parmele","ARZ","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0","0"
"Jamaal Charles","KC","15","RB","52","40","0","291","0","5","0","6","76.9","-0.69","5.6","7.28","8.07","","","","","","","","","","","","205","2","1039","1","9","1","5.07","2.63","40","0.2","4","","","","","","","","","0","0","257","0.39","1.05"
"Matt Forte","CHI","16","RB","118","102","1","808","1","4","0","6","86.4","0.21","6.85","7.92","8.05","","","","","","","","","","","","266","0","1038","3","6","0","3.9","2.2","32","0.12","2","","","","","","","","","1","2","346.6","0.35","0.94"
"Chris Johnson","NYJ","16","RB","31","24","0","151","0","1","0","3","77.4","0.06","4.87","6.29","6.46","","","","","","","","","","","","155","1","663","1","1","0","4.28","2.61","18","0.12","1","","","","","","","","","0","0","117.4","0.29","0.66"
"Jonathan Stewart","CAR","13","RB","30","25","0","181","0","1","0","1","83.3","-2","6.03","7.24","8.72","","","","","","","","","","","","175","1","800","2","3","1","4.57","2.6","40","0.23","1","","","","","","","","","0","0","147.1","0.27","0.74"
"Darren McFadden","OAK","16","RB","44","36","0","212","0","0","0","1","81.8","-0.32","4.82","5.89","7.36","","","","","","","","","","","","154","0","530","0","2","0","3.44","1.85","11","0.07","1","","","","","","","","","0","0","122.2","0.24","0.64"
"Pierre Thomas","NO","11","RB","50","45","0","378","0","1","0","1","90","-1.18","7.56","8.4","9.67","","","","","","","","","","","","45","0","223","0","2","0","4.96","2.2","8","0.18","0","","","","","","","","","0","0","123.1","0.41","1.37"
"Ahmad Bradshaw","IND","10","RB","46","38","0","300","0","6","0","5","82.6","-0.83","6.52","7.89","9","","","","","","","","","","","","90","0","425","0","2","0","4.72","2.86","21","0.23","3","","","","","","","","","0","0","158.5","0.41","1.24"
"Brian Leonard","NO","1","RB","1","1","0","15","0","0","0","0","100","5","15","15","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","2.5","2.5"
"Marshawn Lynch","SEA","16","RB","43","37","0","367","0","4","0","2","86","-0.6","8.53","9.92","11.03","","","","","","","","","","","","280","1","1310","5","13","1","4.68","2.96","88","0.31","3","","","","","","","","","0","0","306.7","0.43","0.97"
"Adrian Peterson","MIN","1","RB","3","2","0","18","0","0","0","0","66.7","-2.33","6","9","10","","","","","","","","","","","","21","0","78","0","0","0","3.71","1.62","4","0.19","0","","","","","","","","","0","0","11.6","0.26","0.5"
"Fred Jackson","BUF","14","RB","82","66","0","494","0","1","0","2","80.5","-0.85","6.02","7.48","8.86","","","","","","","","","","","","141","0","525","0","2","0","3.72","2.26","20","0.14","3","","","","","","","","","1","1","185.9","0.34","0.9"
"Leon Washington","TEN","16","RB","26","22","0","159","0","2","0","0","84.6","1.42","6.12","7.23","6.77","","","","","","","","","","","","13","0","57","0","0","0","4.38","1.92","1","0.08","0","","","","","","","","","0","1","55.6","0.23","1.59"
"Maurice Jones-Drew","OAK","12","RB","13","11","0","71","0","0","0","1","84.6","0.77","5.46","6.45","5.91","","","","","","","","","","","","43","0","103","0","0","0","2.4","1.6","5","0.12","1","","","","","","","","","0","0","28.4","0.14","0.53"
"DeAngelo Williams","CAR","6","RB","5","5","0","44","0","0","0","0","100","-2.6","8.8","8.8","11.4","","","","","","","","","","","","62","0","222","0","0","0","3.58","2.15","10","0.16","1","","","","","","","","","0","0","31.6","0.23","0.47"
"Donte Whitner","CLV","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Reggie Bush","DET","11","RB","52","40","0","253","0","0","0","3","76.9","0.4","4.87","6.33","6.38","","","","","","","","","","","","76","0","297","0","2","0","3.91","2.2","15","0.2","0","","","","","","","","","0","0","107","0.38","0.92"
"Darren Sproles","PHI","15","RB","60","40","2","387","1","0","0","5","66.7","0.98","6.45","9.68","10.35","","","","","","","","","","","","57","1","329","0","6","1","5.77","2.02","14","0.25","2","","","","","","","","","0","0","147.6","0.43","1.52"
"Frank Gore","SF","16","RB","15","11","1","111","0","1","1","0","73.3","2.73","7.4","10.09","9.27","","","","","","","","","","","","255","1","1103","4","4","1","4.33","2.29","31","0.12","2","","","","","","","","","0","0","162.4","0.25","0.61"
"Ronnie Brown","SD","9","RB","6","5","0","44","0","0","0","0","83.3","2.83","7.33","8.8","6.6","","","","","","","","","","","","20","0","63","0","0","0","3.15","1.35","3","0.15","0","","","","","","","","","0","0","15.7","0.16","0.63"
"Steven Jackson","ATL","15","RB","23","20","0","148","0","0","0","0","87","1.13","6.43","7.4","6.25","","","","","","","","","","","","190","1","707","1","6","0","3.72","2.69","29","0.15","0","","","","","","","","","0","0","141.5","0.33","0.67"
"Troy Polamalu","PIT","5","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ray Agnew","CLV","12","RB","7","3","0","15","0","0","0","1","42.9","3","2.14","5","3.33","","","","","","","","","","","","2","0","2","0","0","0","1","1","1","0.5","0","","","","","","","","","0","0","4.7","0.02","0.94"
"Kiero Small","CLV","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","0","0",""
"Jay Prosch","HST","16","RB","4","1","0","24","0","0","0","2","25","10.25","6","24","17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.02","3.4"
"Drew Jackson","IND","5","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Austin Johnson","NO","7","RB","2","2","0","15","0","1","0","0","100","-1","7.5","7.5","8.5","","","","","","","","","","","","8","0","22","0","0","0","2.75","1.75","1","0.13","0","","","","","","","","","0","0","11.7","0.11","1.17"
"Tommy Bohanon","NYJ","4","RB","2","2","0","30","0","0","0","0","100","0","15","15","15","","","","","","","","","","","","1","0","3","0","0","0","3","2","0","0","0","","","","","","","","","0","0","5.3","0.1","1.77"
"Kyle Juszczyk","BLT","16","RB","22","19","0","182","0","1","0","0","86.4","0.68","8.27","9.58","9.37","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","43.2","0.09","2.27"
"Sheldon Richardson","NYJ","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Will Tukuafu","SEA","9","RB","2","1","0","4","0","0","0","1","50","1.5","2","4","4","","","","","","","","","","","","1","0","2","0","0","0","2","2","0","0","0","","","","","","","","","0","0","1.6","0.01","0.8"
"Will Johnson","PIT","16","RB","9","6","0","41","0","0","0","1","66.7","1.67","4.56","6.83","5.83","","","","","","","","","","","","2","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.1","0.05","1.26"
"Jamize Olawale","OAK","15","RB","6","5","0","18","0","2","0","0","83.3","3.5","3","3.6","1.8","","","","","","","","","","","","2","0","0","0","0","0","0","0.5","0","0","0","","","","","","","","","0","0","18.8","0.16","2.69"
"Derrick Coleman","SEA","5","RB","2","2","0","29","0","1","0","0","100","3","14.5","14.5","11.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.9","0.22","5.45"
"Cory Harkey","SL","16","RB","9","8","0","55","0","1","0","0","88.9","2","6.11","6.88","4.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.5","0.06","2.44"
"Mike Daniels","GB","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
