"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Tyler Boyd","CIN","14","WR","103","76","1","1028","3","7","0","3","73.8","9.56","9.98","13.53","5.55","","","","","","","","","","","","2","0","3","0","0","0","1.5","1.5","0","0","0","","","","","","","","","0","0","221.1","0.29","2.83"
"Adam Humphries","TB","16","WR","103","76","1","816","0","5","0","3","73.8","6.03","7.92","10.74","5.7","","","","","","","","","","","","2","0","11","0","0","0","5.5","1.5","0","0","0","","","","","","","","","0","0","188.7","0.24","2.42"
"Damiere Byrd","CAR","7","WR","2","1","0","8","0","0","0","0","50","11.5","4","8","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.04","1.8"
"Eli Rogers","PIT","3","WR","13","12","0","79","0","0","0","0","92.3","4.54","6.08","6.58","3.33","","","","","","","","","","","","1","0","-4","0","0","0","-4","4","0","0","1","","","","","","","","","1","1","19.5","0.18","1.5"
"Jamison Crowder","WAS","9","WR","44","29","1","388","0","2","1","3","65.9","9.91","8.82","13.38","7.31","","","","","","","","","","","","4","0","30","0","0","0","7.5","1.25","1","0.25","0","","","","","","","","","0","0","82.8","0.19","2.51"
"Sammie Coates","HST","5","WR","1","1","0","12","0","0","0","0","100","7","12","12","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.2","0.06","2.2"
"Willie Snead IV","BLT","16","WR","91","62","0","651","0","1","0","5","68.1","8.95","7.15","10.5","4.52","","","","","","","","","","","","1","0","13","0","0","0","13","1","0","0","0","","","","","","","","","0","0","134.4","0.16","2.13"
"Bennie Fowler","NYG","10","WR","25","16","0","199","0","1","0","1","64","10.32","7.96","12.44","4.81","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","41.9","0.11","2.62"
"Bruce Ellington","DET","7","WR","42","31","0","224","0","1","0","3","73.8","4.93","5.33","7.23","3.55","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","59.6","0.22","1.86"
"Adam Thielen","MIN","16","WR","149","113","3","1373","9","9","1","5","75.8","10.04","9.21","12.15","3.71","","","","","","","","","","","","5","0","30","0","0","0","6","4.2","1","0.2","1","","","","","","","","","1","1","307.3","0.3","2.6"
"Russell Shepard","NYG","12","WR","18","10","2","188","0","2","1","1","55.6","17.56","10.44","18.8","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","40.8","0.22","4.08"
"Robert Woods","LA","16","WR","127","86","0","1219","3","6","0","2","67.7","11.81","9.6","14.17","4.98","","","","","","","","","","","","19","1","157","0","1","0","8.26","3.58","3","0.16","0","","","","","","","","","0","0","265.6","0.26","2.53"
"Cordarrelle Patterson","NE","15","WR","27","21","1","247","0","3","1","1","77.8","6.52","9.15","11.76","7.9","","","","","","","","","","","","42","0","228","0","1","0","5.43","4.07","9","0.21","0","","","","","","","","","0","1","92.5","0.4","1.47"
"Tavon Austin","DAL","7","WR","12","8","2","140","0","2","1","0","66.7","16.5","11.67","17.5","4.75","","","","","","","","","","","","6","0","55","0","0","0","9.17","4","1","0.17","0","","","","","","","","","0","0","39.5","0.33","2.82"
"Jermaine Kearse","NYJ","14","WR","72","37","0","371","0","1","0","2","51.4","9.46","5.15","10.03","3.32","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","80.1","0.13","2.16"
"Jarius Wright","CAR","16","WR","57","43","0","447","0","1","0","3","75.4","5.75","7.84","10.4","4.77","","","","","","","","","","","","2","0","39","0","0","0","19.5","1","0","0","3","","","","","","","","","1","2","97.6","0.18","2.17"
"Mohamed Sanu","ATL","16","WR","91","66","2","838","1","4","2","1","72.5","8.18","9.21","12.7","6","","","","","","","","","","","","7","0","44","0","0","0","6.29","1.71","0","0","2","","","","","","","","","1","2","178.2","0.21","2.44"
"Terrelle Pryor Sr.","BUF","8","WR","27","16","1","252","0","2","0","2","59.3","13.07","9.33","15.75","3.69","","","","","","","","","","","","1","0","-1","0","0","0","-1","1","0","0","0","","","","","","","","","0","1","53.1","0.19","3.12"
"Andre Holmes","DEN","14","WR","23","13","0","162","0","0","0","3","56.5","13.13","7.04","12.46","3.85","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.2","0.1","2.25"
"Joe Webb III","HST","2","WR","3","2","0","13","0","0","0","0","66.7","4.67","4.33","6.5","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.09","1.65"
"Brandon LaFell","OAK","6","WR","16","12","0","135","0","2","0","0","75","8.75","8.44","11.25","4.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","37.5","0.16","3.13"
"Golden Tate","PHI","15","WR","105","74","2","795","2","4","1","7","70.5","6.75","7.57","10.74","5.8","","","","","","","","","","","","4","0","34","0","0","0","8.5","2.5","0","0","2","","","","","","","","","1","1","180.9","0.3","2.32"
"Julian Edelman","NE","12","WR","105","74","0","850","2","6","0","8","70.5","8.03","8.1","11.49","4.72","","","","","","","","","","","","9","0","107","0","0","0","11.89","2.67","0","0","0","","","","","","","","","0","0","205.7","0.27","2.48"
"Danny Amendola","MIA","15","WR","75","59","0","575","0","1","0","2","78.7","7.31","7.67","9.75","3.88","","","","","","","","","","","","1","0","-2","0","0","0","-2","1","0","0","0","","","","","","","","","0","0","122.3","0.18","2.04"
"Larry Fitzgerald","ARZ","16","WR","107","69","0","734","1","6","0","3","64.5","9.87","6.86","10.64","3.07","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","178.4","0.2","2.59"
"Jalen Tolliver","ARZ","3","WR","6","3","0","37","0","0","0","0","50","14.33","6.17","12.33","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.7","0.09","2.23"
"J.J. Jones","NYJ","2","WR","1","1","0","3","0","0","0","0","100","2","3","3","1","","","","","","","","","","","","1","0","0","0","0","0","0","2","0","0","0","","","","","","","","","0","0","1.3","0.26","0.65"
"Justin Watson","TB","12","WR","2","1","0","5","0","0","0","0","50","5","2.5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.02","1.5"
"J'Mon Moore","GB","6","WR","3","2","0","15","0","0","0","0","66.7","5.67","5","7.5","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.05","1.75"
"Steven Dunbar Jr.","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tre'Quan Smith","NO","15","WR","43","28","1","427","2","5","1","2","65.1","12.79","9.93","15.25","3.93","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","100.7","0.18","3.6"
"Damion Ratley","CLV","11","WR","20","13","0","144","0","0","0","2","65","10.9","7.2","11.08","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","27.4","0.16","2.11"
"Daurice Fountain","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Anthony Miller","CHI","15","WR","54","33","2","423","1","7","1","4","61.1","11.61","7.83","12.82","5.24","","","","","","","","","","","","6","0","26","0","0","0","4.33","1.33","1","0.17","1","","","","","","","","","0","0","119.9","0.21","3.07"
"Saeed Blacknall","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keith Kirkwood","NO","8","WR","21","13","1","209","0","2","0","1","61.9","14.14","9.95","16.08","3.69","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","45.9","0.2","3.53"
"Marquez Valdes-Scantling","GB","16","WR","67","38","4","581","2","2","1","4","56.7","13.81","8.67","15.29","5.71","","","","","","","","","","","","2","0","29","0","0","0","14.5","11","0","0","0","","","","","","","","","0","1","111","0.16","2.77"
"D.J. Chark Jr.","JAX","11","WR","31","14","0","174","0","0","0","5","45.2","10.84","5.61","12.43","2.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","31.4","0.11","2.24"
"Cameron Batson","TEN","10","WR","11","8","0","82","0","0","0","0","72.7","6.73","7.45","10.25","6.88","","","","","","","","","","","","1","0","1","0","0","0","1","6","2","2","0","","","","","","","","","0","0","16.3","0.09","1.81"
"Steven Mitchell Jr.","HST","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"River Cracraft","DEN","8","WR","2","1","1","44","0","0","0","0","50","36","22","44","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.2","5.4"
"Javon Wims","CHI","4","WR","5","4","0","32","0","0","0","0","80","7","6.4","8","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.2","0.24","1.8"
"Lance Lenoir Jr.","DAL","5","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darvin Kidsy","WAS","2","WR","2","1","0","8","0","0","0","0","50","9.5","4","8","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.14","1.8"
"Zach Pascal","IND","16","WR","44","27","0","268","0","2","0","1","61.4","10.14","6.09","9.93","2.93","","","","","","","","","","","","2","0","10","0","0","0","5","1","0","0","0","","","","","","","","","0","0","66.8","0.13","2.3"
"Kendrick Bourne","SF","16","WR","60","42","0","487","0","4","0","5","70","9.23","8.12","11.6","3.62","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","114.7","0.19","2.73"
"Gehrig Dieter","KC","4","WR","3","1","0","22","0","0","0","1","33.3","18.33","7.33","22","14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.1","3.2"
"Marcus Kemp","KC","9","WR","1","1","0","7","0","0","0","0","100","-1","7","7","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.05","1.7"
"Tim Patrick","DEN","16","WR","40","23","0","315","0","1","0","4","57.5","10.8","7.88","13.7","4.91","","","","","","","","","","","","3","0","17","0","0","0","5.67","1.67","2","0.67","2","","","","","","","","","0","0","62.2","0.16","2.39"
"Stacy Coley","NYG","2","WR","1","0","0","0","0","0","0","1","0","8","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Shelton Gibson","PHI","10","WR","3","1","1","48","0","0","0","0","33.3","30.67","16","48","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.09","5.8"
"Jehu Chesson","WAS","4","WR","2","1","0","7","0","0","0","0","50","10.5","3.5","7","1","","","","","","","","","","","","1","0","-4","0","0","0","-4","1","0","0","0","","","","","","","","","0","0","1.3","0.16","0.65"
"Josh Reynolds","LA","16","WR","49","29","0","402","0","5","0","0","59.2","13.92","8.2","13.86","4.55","","","","","","","","","","","","2","0","8","0","0","0","4","1.5","0","0","0","","","","","","","","","0","0","100","0.16","3.23"
"Eddie Jackson","CHI","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kenny Golladay","DET","15","WR","115","70","3","1063","3","5","0","3","60.9","12.52","9.24","15.19","5","","","","","","","","","","","","1","0","8","0","0","0","8","2","0","0","1","","","","","","","","","0","2","207.1","0.23","2.92"
"Chris Godwin","TB","16","WR","90","59","1","842","3","7","0","1","65.6","12.77","9.36","14.27","4.19","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","4","","","","","","","","","1","1","185.2","0.26","3.14"
"JuJu Smith-Schuster","PIT","16","WR","161","111","4","1426","8","7","2","6","68.9","9.34","8.86","12.85","5.95","","","","","","","","","","","","1","0","13","0","0","0","13","1","0","0","1","","","","","","","","","1","1","296.9","0.31","2.65"
"Curtis Samuel","CAR","13","WR","62","39","1","494","0","5","1","3","62.9","12.21","7.97","12.67","2.97","","","","","","","","","","","","8","0","84","0","2","0","10.5","3","2","0.25","0","","","","","","","","","0","0","138.8","0.3","2.95"
"John Ross","CIN","13","WR","55","21","0","210","0","7","0","7","38.2","15.13","3.82","10","2.81","","","","","","","","","","","","4","0","9","0","0","0","2.25","1.75","0","0","0","","","","","","","","","0","0","84.9","0.14","3.4"
"Mike Williams","LAC","16","WR","64","43","2","664","0","10","2","2","67.2","15.59","10.38","15.44","2.72","","","","","","","","","","","","7","0","28","0","1","0","4","1.86","3","0.43","0","","","","","","","","","1","2","178.2","0.29","3.56"
"Corey Davis","TEN","16","WR","108","65","2","891","2","4","1","4","60.2","10.76","8.25","13.71","4.22","","","","","","","","","","","","6","0","55","0","0","0","9.17","3","1","0.17","1","","","","","","","","","0","1","183.6","0.21","2.59"
"Marvin Hall","ATL","16","WR","19","10","1","149","0","1","1","1","52.6","11.16","7.84","14.9","5.7","","","","","","","","","","","","2","0","0","0","0","0","0","0.5","0","0","0","","","","","","","","","0","1","30.9","0.17","2.57"
"Robby Anderson","NYJ","14","WR","87","50","2","752","2","6","2","3","57.5","17.3","8.64","15.04","3.62","","","","","","","","","","","","2","0","-8","0","0","0","-4","1","0","0","2","","","","","","","","","0","0","160.4","0.24","3.08"
"Andy Jones","DET","8","WR","22","11","0","80","0","1","0","2","50","10.86","3.64","7.27","2.64","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25","0.1","2.27"
"Marcus Johnson","IND","5","WR","8","6","0","102","0","1","0","1","75","13.88","12.75","17","4.5","","","","","","","","","","","","1","0","-2","0","0","0","-2","2","1","1","0","","","","","","","","","0","0","22","0.23","3.14"
"Charone Peake","NYJ","11","WR","3","2","0","25","0","0","0","1","66.7","10","8.33","12.5","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.5","0.05","2.25"
"Demarcus Robinson","KC","16","WR","30","22","1","288","0","4","1","2","73.3","11.7","9.6","13.09","5.14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","74.8","0.18","3.4"
"Pharoh Cooper","ARZ","2","WR","1","0","0","0","0","0","0","0","0","6","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Moore","BLT","16","WR","25","19","0","196","0","1","0","0","76","10.96","7.84","10.32","3.74","","","","","","","","","","","","5","0","17","0","0","0","3.4","2.2","1","0.2","0","","","","","","","","","0","0","46.3","0.1","1.93"
"Leonte Carroo","MIA","4","WR","4","2","1","94","0","1","1","0","50","26.25","23.5","47","20","","","","","","","","","","","","1","0","14","0","0","0","14","9","0","0","0","","","","","","","","","0","0","18.8","0.45","6.27"
"Sterling Shepard","NYG","16","WR","102","66","3","872","2","4","0","8","64.7","10.74","8.55","13.21","4.79","","","","","","","","","","","","3","0","33","0","0","0","11","3.67","1","0.33","0","","","","","","","","","1","2","180.5","0.19","2.62"
"Laquon Treadwell","MIN","15","WR","47","35","0","302","0","1","0","5","74.5","6.02","6.43","8.63","3.37","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","71.2","0.13","2.03"
"Tyrell Williams","LAC","16","WR","63","41","4","653","2","5","2","3","65.1","13.27","10.37","15.93","4.93","","","","","","","","","","","","2","0","15","0","0","0","7.5","3.5","0","0","2","","","","","","","","","0","0","137.8","0.18","3.2"
"Jake Kumerow","GB","5","WR","10","8","1","103","0","1","1","0","80","10.2","10.3","12.88","3.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.3","0.18","3.04"
"Geremy Davis","LAC","10","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"J.J. Nelson","ARZ","14","WR","19","7","0","64","0","0","0","1","36.8","19.53","3.37","9.14","3.29","","","","","","","","","","","","4","0","0","0","0","0","0","1.75","0","0","0","","","","","","","","","0","0","13.4","0.06","1.22"
"Justin Hardy","ATL","16","WR","20","14","0","133","0","2","0","1","70","6.25","6.65","9.5","5.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","39.3","0.18","2.81"
"Alex Carter","WAS","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Chris Conley","KC","16","WR","47","32","0","334","0","5","0","5","68.1","9.04","7.11","10.44","4.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","95.4","0.12","2.98"
"Tyler Lockett","SEA","16","WR","65","57","6","965","1","10","3","0","87.7","14.48","14.85","16.93","3.86","","","","","","","","","","","","13","0","69","0","0","0","5.31","3.23","2","0.15","1","","","","","","","","","1","1","220.4","0.24","3.15"
"Breshad Perriman","CLV","10","WR","25","16","2","340","0","2","0","0","64","18.8","13.6","21.25","4.75","","","","","","","","","","","","4","0","2","0","0","0","0.5","0.5","0","0","0","","","","","","","","","0","0","62.2","0.29","3.11"
"Nelson Agholor","PHI","16","WR","90","64","5","736","1","4","1","4","71.1","10.2","8.18","11.5","5.42","","","","","","","","","","","","3","0","32","0","0","0","10.67","6","0","0","1","","","","","","","","","0","0","164.8","0.17","2.46"
"DeVante Parker","MIA","11","WR","43","24","1","309","1","1","0","1","55.8","13.47","7.19","12.88","4.04","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","60.9","0.15","2.54"
"Amari Cooper","DAL","15","WR","102","75","3","1005","4","7","3","5","73.5","10.31","9.85","13.4","5.53","","","","","","","","","","","","2","0","20","0","0","0","10","9.5","1","0.5","2","","","","","","","","","0","0","219.5","0.26","2.85"
"Freddie Martino","TB","3","WR","1","0","0","0","0","0","0","0","0","8","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Taylor Gabriel","CHI","16","WR","91","67","3","688","2","2","0","2","73.6","10.99","7.56","10.27","3.39","","","","","","","","","","","","9","0","61","0","0","0","6.78","2.33","0","0","1","","","","","","","","","0","0","153.9","0.19","2.02"
"Albert Wilson","MIA","7","WR","36","26","3","391","1","4","3","1","72.2","7.83","10.86","15.04","13.27","","","","","","","","","","","","8","0","16","0","0","0","2","2.25","2","0.25","0","","","","","","","","","0","0","90.7","0.39","2.67"
"T.J. Jones","DET","15","WR","25","19","0","190","0","2","0","0","76","10.44","7.6","10","2.32","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","50","0.11","2.63"
"Ryan Grant","IND","14","WR","52","35","0","334","0","1","0","3","67.3","9.46","6.42","9.54","2.54","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","74.4","0.13","2.13"
"John Brown","BLT","16","WR","91","42","4","715","2","5","0","7","46.2","17.01","7.86","17.02","4.02","","","","","","","","","","","","3","0","4","0","0","0","1.33","1.67","0","0","0","","","","","","","","","0","0","143.9","0.19","3.2"
"Donte Moncrief","JAX","16","WR","85","48","2","668","1","3","2","4","56.5","13.51","7.86","13.92","4.85","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","132.8","0.16","2.77"
"Allen Robinson II","CHI","13","WR","94","55","1","754","1","4","0","2","58.5","12.53","8.02","13.71","4","","","","","","","","","","","","1","0","9","0","0","0","9","4","0","0","1","","","","","","","","","0","1","155.3","0.2","2.77"
"Paul Richardson Jr.","WAS","7","WR","33","20","1","262","0","2","1","0","60.6","13.06","7.94","13.1","2.6","","","","","","","","","","","","2","0","9","0","0","0","4.5","2","0","0","0","","","","","","","","","0","0","59.1","0.16","2.69"
"Odell Beckham Jr.","NYG","12","WR","119","77","3","1052","5","6","0","3","64.7","12.55","8.84","13.66","4.13","","","","","","","","","","","","5","0","19","0","0","0","3.8","2","0","0","0","","","","","","","","","0","1","220.1","0.31","2.68"
"Brice Butler","MIA","8","WR","10","6","0","60","0","1","0","0","60","13.5","6","10","0.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18","0.15","3"
"Kenny Stills","MIA","15","WR","60","37","2","553","2","6","1","3","61.7","16.85","9.22","14.95","3.65","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","128.3","0.17","3.47"
"Markus Wheaton","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquise Goodwin","SF","11","WR","41","23","2","395","1","4","2","1","56.1","14.34","9.63","17.17","5.65","","","","","","","","","","","","4","0","9","0","0","0","2.25","1","0","0","1","","","","","","","","","0","0","87.4","0.2","3.24"
"Justin Hunter","PIT","5","WR","13","3","0","21","0","0","0","1","23.1","20.23","1.62","7","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.04","1.7"
"Deonte Thompson","BUF","13","WR","30","17","0","161","0","0","0","2","56.7","12.4","5.37","9.47","2.12","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","33.1","0.13","1.95"
"Josh Bellamy","CHI","16","WR","25","14","0","117","0","1","0","1","56","12.16","4.68","8.36","3.07","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","31.7","0.1","2.26"
"Marvin Jones Jr.","DET","9","WR","59","35","0","508","1","5","0","2","59.3","15.78","8.61","14.51","2.94","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","115.8","0.22","3.31"
"Travis Benjamin","LAC","12","WR","23","12","1","186","0","1","1","2","52.2","20.7","8.09","15.5","5.17","","","","","","","","","","","","7","0","41","0","0","0","5.86","2","2","0.29","0","","","","","","","","","0","0","40.7","0.15","2.14"
"Michael Floyd","WAS","13","WR","23","10","0","100","0","1","0","2","43.5","14.43","4.35","10","2.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","26","0.08","2.6"
"Kamar Aiken","PHI","5","WR","7","6","0","53","0","0","0","0","85.7","6.29","7.57","8.83","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.3","0.09","1.88"
"Aldrick Robinson","MIN","14","WR","32","17","1","231","0","5","1","2","53.1","19.34","7.22","13.59","2.35","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","70.1","0.28","4.12"
"Torrey Smith","CAR","11","WR","28","17","0","190","0","2","0","2","60.7","14.93","6.79","11.18","2.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","48","0.15","2.82"
"Prince Amukamara","CHI","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"A.J. Green","CIN","9","WR","77","46","0","694","2","6","0","5","59.7","13.62","9.01","15.09","3.3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","1","151.4","0.33","3.29"
"Andre Roberts","NYJ","13","WR","18","10","0","79","0","1","0","2","55.6","9.11","4.39","7.9","1.7","","","","","","","","","","","","2","0","20","0","0","0","10","2","0","0","0","","","","","","","","","0","0","25.9","0.13","2.16"
"Emmanuel Sanders","DEN","12","WR","97","71","4","868","3","4","2","4","73.2","9.74","8.95","12.23","4.25","","","","","","","","","","","","4","0","53","0","1","0","13.25","1.75","0","0","1","","","","","","","","","0","0","193.1","0.29","2.57"
"Demaryius Thomas","HST","15","WR","87","59","2","677","1","5","1","7","67.8","10.74","7.78","11.47","4.73","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","156.7","0.21","2.66"
"Pierre Garcon","SF","8","WR","41","24","0","286","0","1","0","4","58.5","9.51","6.98","11.92","4.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","58.6","0.15","2.44"
"Matthew Slater","NE","7","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DeSean Jackson","TB","12","WR","72","41","5","774","3","4","3","2","56.9","19.58","10.75","18.88","4.32","","","","","","","","","","","","6","0","29","0","1","0","4.83","1.17","0","0","0","","","","","","","","","0","0","151.3","0.33","3.22"
"Jordy Nelson","OAK","15","WR","86","63","3","739","1","3","0","1","73.3","9.35","8.59","11.73","3.89","","","","","","","","","","","","1","0","-2","0","0","0","-2","0","0","0","0","","","","","","","","","1","1","154.7","0.18","2.42"
"Brandon Marshall","NO","7","WR","22","11","0","136","0","1","0","3","50","11.86","6.18","12.36","1.82","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","30.6","0.16","2.78"
"Trenton Cannon","NYJ","13","RB","26","17","0","144","0","0","0","4","65.4","6.27","5.54","8.47","7.29","","","","","","","","","","","","38","0","113","0","1","0","2.97","2.63","9","0.24","0","","","","","","","","","0","0","48.7","0.26","0.89"
"Nyheim Hines","IND","16","RB","78","63","0","425","0","2","0","4","80.8","2.51","5.45","6.75","5.4","","","","","","","","","","","","85","0","313","0","2","0","3.68","2.31","6","0.07","1","","","","","","","","","0","0","160.8","0.32","1.09"
"Jaylen Samuels","PIT","11","RB","29","26","0","199","0","3","0","0","89.7","-0.17","6.86","7.65","8.5","","","","","","","","","","","","56","0","256","1","0","0","4.57","2.63","3","0.05","0","","","","","","","","","0","0","89.5","0.39","1.09"
"Gus Edwards","BLT","11","RB","2","2","0","20","0","0","0","0","100","1.5","10","10","8.5","","","","","","","","","","","","137","1","718","3","2","0","5.24","3.22","23","0.17","0","","","","","","","","","1","2","87.8","0.31","0.63"
"Mark Walton","CIN","9","RB","7","5","0","41","0","0","0","1","71.4","-1.71","5.86","8.2","9.4","","","","","","","","","","","","14","0","34","0","0","0","2.43","1.86","0","0","0","","","","","","","","","0","0","12.5","0.13","0.66"
"Shaun Wilson","TB","5","RB","5","3","0","5","0","0","0","0","60","4.2","1","1.67","1.67","","","","","","","","","","","","6","0","29","0","0","0","4.83","1.67","0","0","0","","","","","","","","","0","0","6.4","0.28","0.71"
