"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Joseph Anderson","CHI","5","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Damaris Johnson","PHI","12","WR","3","2","0","14","0","0","0","0","66.7","12","4.67","7","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.06","1.7"
"Deonte Thompson","BLT","6","WR","18","10","0","96","0","0","0","0","55.6","12.5","5.33","9.6","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.6","0.13","1.96"
"Julian Talley","NYG","2","WR","2","0","0","0","0","0","0","1","0","5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Brittan Golden","ARZ","5","WR","10","4","2","136","0","0","0","0","40","17.4","13.6","34","18.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.6","0.37","4.4"
"Patrick Edwards","DET","4","WR","11","5","0","46","0","0","0","1","45.5","17.18","4.18","9.2","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.6","0.07","1.92"
"Jermaine Kearse","SEA","15","WR","38","22","2","346","0","4","2","3","57.9","16.63","9.11","15.73","2.32","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","80.6","0.17","3.66"
"Derek Moye","PIT","7","WR","6","2","0","20","0","1","0","1","33.3","22","3.33","10","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10","0.19","5"
"Johnson Bademosi","CLV","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jarrett Boykin","GB","15","WR","75","49","2","681","2","3","0","5","65.3","10.36","9.08","13.9","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","135.1","0.2","2.76"
"Saalim Hakim","NYJ","3","WR","1","0","0","0","0","0","0","0","0","38","0","0","0","","","","","","","","","","","","2","0","-3","0","0","0","-1.5","7.5","1","0.5","0","","","","","","","","","0","0","-0.3","-0.03","-0.15"
"Brian Tyms","CLV","7","WR","5","2","0","12","0","0","0","0","40","9.6","2.4","6","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.06","1.6"
"Marvin McNutt","CAR","1","WR","1","0","0","0","0","0","0","0","0","25","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Juron Criner","OAK","1","WR","8","3","0","32","0","0","0","0","37.5","10.63","4","10.67","3.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.2","0.1","2.07"
"Nick Toon","NO","8","WR","10","4","0","68","0","0","0","3","40","18.8","6.8","17","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.8","0.06","2.7"
"Jarius Wright","MIN","16","WR","41","26","1","434","0","3","0","1","63.4","15.29","10.59","16.69","4.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","87.4","0.21","3.36"
"Travis Benjamin","CLV","8","WR","12","5","0","105","0","0","0","1","41.7","17.25","8.75","21","12.2","","","","","","","","","","","","1","1","45","0","0","0","45","20","1","1","0","","","","","","","","","0","0","20","0.14","3.33"
"T.Y. Hilton","IND","16","WR","134","82","6","1083","5","5","2","6","61.2","12.11","8.08","13.21","4.77","","","","","","","","","","","","2","0","6","0","0","0","3","1","0","0","0","","","","","","","","","0","0","220.9","0.29","2.63"
"Mohamed Sanu","CIN","16","WR","73","47","0","455","0","2","0","6","64.4","9.56","6.23","9.68","5.43","","","","","","","","","","","","4","0","16","0","0","0","4","2.25","0","0","1","","","","","","","","","0","0","106.1","0.14","2.08"
"DeVier Posey","HST","13","WR","21","15","1","155","0","0","0","0","71.4","9.14","7.38","10.33","5.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","30.5","0.13","2.03"
"Rueben Randle","NYG","16","WR","76","41","0","611","1","6","0","5","53.9","15.07","8.04","14.9","5.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","138.1","0.24","3.37"
"Alshon Jeffery","CHI","16","WR","140","89","7","1421","5","7","3","5","63.6","13.61","10.15","15.97","4.56","","","","","","","","","","","","16","0","105","0","0","0","6.56","2.63","2","0.13","3","","","","","","","","","1","1","283.6","0.29","2.7"
"Stephen Hill","NYJ","12","WR","51","24","2","342","1","1","1","3","47.1","14.69","6.71","14.25","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","64.2","0.11","2.68"
"A.J. Jenkins","KC","15","WR","15","8","1","130","0","0","0","2","53.3","12.47","8.67","16.25","5.13","","","","","","","","","","","","2","0","6","0","0","0","3","4.5","1","0.5","0","","","","","","","","","0","0","21.6","0.11","2.16"
"Michael Floyd","ARZ","16","WR","107","65","3","1041","2","5","1","5","60.7","14.68","9.73","16.02","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","2","199.1","0.21","3.06"
"Justin Blackmon","JAX","4","WR","46","29","1","415","2","1","1","2","63","8.83","9.02","14.31","7.41","","","","","","","","","","","","1","0","-1","0","0","0","-1","0","0","0","0","","","","","","","","","0","1","76.4","0.31","2.55"
"Tori Gurley","CLV","2","WR","1","1","0","15","0","0","0","0","100","13","15","15","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.15","2.5"
"Lestar Jean","HST","9","WR","7","4","0","35","0","0","0","1","57.1","9","5","8.75","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.5","0.07","1.88"
"Ricardo Lockette","SEA","8","WR","7","5","0","82","0","0","0","0","71.4","20.29","11.71","16.4","3.8","","","","","","","","","","","","1","0","-2","0","0","0","-2","1","0","0","0","","","","","","","","","0","0","13","0.15","2.17"
"Drew Davis","ATL","16","WR","17","12","1","216","0","2","0","1","70.6","10.06","12.71","18","9.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","45.6","0.13","3.8"
"Michael Campbell","NYJ","3","WR","2","0","0","0","0","0","0","0","0","24","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Andre Holmes","OAK","10","WR","52","25","1","431","1","1","0","2","48.1","14.65","8.29","17.24","4.68","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","74.1","0.19","2.96"
"Jeremy Ross","DET","11","WR","12","6","0","67","0","1","0","2","50","6.33","5.58","11.17","4","","","","","","","","","","","","2","0","40","0","0","0","20","10","2","1","0","","","","","","","","","0","0","22.7","0.12","2.84"
"Mike Preston","TEN","7","WR","7","5","0","37","0","2","0","0","71.4","9.29","5.29","7.4","0.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.7","0.34","4.14"
"Stephen Burton","JAX","4","WR","12","8","0","76","0","0","0","1","66.7","5.92","6.33","9.5","4.63","","","","","","","","","","","","1","0","-9","0","0","0","-9","0","0","0","0","","","","","","","","","0","1","14.7","0.11","1.63"
"Dwayne Harris","DAL","10","WR","14","9","0","80","0","2","0","3","64.3","6.93","5.71","8.89","4.33","","","","","","","","","","","","1","0","6","0","0","0","6","1","0","0","0","","","","","","","","","0","0","29.6","0.2","2.96"
"Tandon Doss","BLT","14","WR","35","19","2","305","0","0","0","4","54.3","10.57","8.71","16.05","4.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","49.5","0.16","2.61"
"Cecil Shorts","JAX","13","WR","117","66","1","777","1","3","0","10","56.4","10.99","6.64","11.77","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","161.7","0.21","2.45"
"Vincent Brown","SD","16","WR","65","41","1","472","1","1","0","1","63.1","12.83","7.26","11.51","2.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","94.2","0.1","2.3"
"Greg Little","CLV","16","WR","88","41","3","465","1","2","0","8","46.6","11.83","5.28","11.34","4.59","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","99.5","0.1","2.43"
"Jonathan Baldwin","SF","7","WR","8","3","0","28","0","0","0","0","37.5","16.25","3.5","9.33","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.05","1.93"
"A.J. Green","CIN","16","WR","172","98","9","1426","6","11","4","11","57","13.65","8.29","14.55","4.07","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","306.6","0.29","3.13"
"Bryan Walters","SEA","4","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Teddy Williams","ARZ","3","WR","1","1","1","51","0","0","0","0","100","49","51","51","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.1","1.22","6.1"
"Stephen Williams","JAX","6","WR","4","0","0","0","0","0","0","1","0","23","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"David Nelson","NYJ","12","WR","56","36","0","423","0","2","0","2","64.3","11.38","7.55","11.75","3.08","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","90.3","0.16","2.51"
"Victor Cruz","NYG","14","WR","118","73","3","998","4","4","2","5","61.9","12.1","8.46","13.67","3.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","196.8","0.25","2.7"
"Kyle Williams","SF","9","WR","27","12","0","113","0","0","0","1","44.4","10.41","4.19","9.42","4.75","","","","","","","","","","","","2","0","23","0","0","0","11.5","3.5","1","0.5","0","","","","","","","","","0","0","25.6","0.08","1.83"
"Trindon Holliday","DEN","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","7","0","0","0","7","2","0","0","0","","","","","","","","","0","0","0.7","0.17","0.7"
"David Reed","IND","5","WR","3","1","0","2","0","0","0","0","33.3","12.67","0.67","2","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.02","1.2"
"Jacoby Ford","OAK","14","WR","24","13","0","99","0","0","0","1","54.2","8.08","4.13","7.62","5.77","","","","","","","","","","","","5","0","15","0","0","0","3","4.6","1","0.2","1","","","","","","","","","0","0","24.4","0.09","1.36"
"Emmanuel Sanders","PIT","16","WR","108","67","3","743","0","6","1","5","62","11.39","6.88","11.09","4.45","","","","","","","","","","","","1","0","25","0","0","0","25","3","0","0","1","","","","","","","","","0","2","179.8","0.22","2.64"
"Demaryius Thomas","DEN","16","WR","138","92","5","1430","6","14","2","9","66.7","10.41","10.36","15.54","7.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","319","0.29","3.47"
"Kevin Ogletree","DET","16","WR","45","21","1","269","0","2","0","4","46.7","13.8","5.98","12.81","4.62","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","59.9","0.15","2.85"
"Chris Owens","CLV","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mike Wallace","MIA","16","WR","137","73","5","930","4","5","1","11","53.3","15.8","6.79","12.74","3.79","","","","","","","","","","","","3","0","33","0","0","0","11","7.33","3","1","0","","","","","","","","","0","1","199.3","0.21","2.62"
"Brandon Tate","CIN","13","WR","2","1","0","6","0","0","0","0","50","6","3","6","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.02","1.6"
"Brian Robiskie","ATL","1","WR","2","0","0","0","0","0","0","0","0","7.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kenny Britt","TEN","12","WR","33","11","0","96","0","0","0","7","33.3","13.27","2.91","8.73","0.55","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.6","0.07","1.87"
"Hakeem Nicks","NYG","15","WR","98","56","4","896","3","0","0","7","57.1","13.87","9.14","16","4.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","145.6","0.17","2.6"
"Percy Harvin","SEA","1","WR","1","1","0","17","0","0","0","0","100","13","17","17","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.7","0.14","2.7"
"Darrius Heyward-Bey","IND","16","WR","58","29","0","309","0","1","0","9","50","10.81","5.33","10.66","4.72","","","","","","","","","","","","3","0","26","0","0","0","8.67","1.33","0","0","0","","","","","","","","","1","2","68.5","0.11","2.14"
"Steve Johnson","BUF","12","WR","95","52","1","597","1","3","0","8","54.7","9.32","6.28","11.48","4.08","","","","","","","","","","","","1","0","10","0","0","0","10","4","0","0","1","","","","","","","","","1","1","130.7","0.19","2.47"
"Pierre Garcon","WAS","16","WR","174","113","2","1346","5","5","1","11","64.9","9.34","7.74","11.91","5.97","","","","","","","","","","","","2","0","19","0","0","0","9.5","1.5","0","0","1","","","","","","","","","0","1","279.5","0.28","2.43"
"Josh Morgan","WAS","14","WR","31","20","0","214","0","0","0","3","64.5","8.23","6.9","10.7","4.35","","","","","","","","","","","","2","0","13","0","0","0","6.5","0.5","0","0","0","","","","","","","","","0","0","42.7","0.11","1.94"
"Lavelle Hawkins","SD","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mario Manningham","SF","6","WR","20","9","0","85","0","0","0","2","45","11.25","4.25","9.44","1.56","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.5","0.12","1.94"
"Earl Bennett","CHI","15","WR","42","32","0","243","0","4","0","2","76.2","8.12","5.79","7.59","2.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","80.3","0.15","2.51"
"DeSean Jackson","PHI","16","WR","119","82","8","1332","5","9","3","5","68.9","14.28","11.19","16.24","5.96","","","","","","","","","","","","3","0","2","0","0","0","0.67","0.33","1","0.33","1","","","","","","","","","0","1","269.4","0.27","3.17"
"Jerome Simpson","MIN","16","WR","96","48","3","726","2","1","0","4","50","14.35","7.56","15.13","3.79","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","126.6","0.2","2.64"
"Jacoby Jones","BLT","12","WR","63","37","1","455","1","2","1","1","58.7","15.08","7.22","12.3","3.43","","","","","","","","","","","","2","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","94.5","0.17","2.42"
"Sidney Rice","SEA","8","WR","32","15","0","231","0","3","0","0","46.9","14.97","7.22","15.4","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","56.1","0.17","3.74"
"Dwayne Bowe","KC","15","WR","101","57","0","673","0","5","0","8","56.4","9.6","6.66","11.81","3.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","154.3","0.18","2.71"
"Ted Ginn Jr.","CAR","16","WR","62","36","2","556","0","5","2","3","58.1","15.03","8.97","15.44","5.97","","","","","","","","","","","","4","0","29","0","0","0","7.25","1.5","0","0","0","","","","","","","","","0","0","124.5","0.25","3.11"
"Calvin Johnson","DET","14","WR","148","84","5","1492","7","12","3","10","56.8","15.02","10.08","17.76","5.65","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","305.2","0.34","3.63"
"Micheal Spurlock","DET","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Miles Austin","DAL","11","WR","46","24","0","244","0","0","0","3","52.2","7.91","5.3","10.17","4.54","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","48.4","0.09","2.02"
"Marques Colston","NO","15","WR","107","75","0","943","2","5","0","3","70.1","11.01","8.81","12.57","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","199.3","0.26","2.66"
"Ben Obomanu","NYJ","2","WR","1","1","0","8","0","0","0","0","100","6","8","8","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.04","1.8"
"Brad Smith","PHI","6","WR","2","2","0","27","0","0","0","0","100","2.5","13.5","13.5","11","","","","","","","","","","","","2","0","2","0","0","0","1","1","0","0","1","","","","","","","","","0","0","4.9","0.25","1.23"
"Nate Washington","TEN","16","WR","101","58","3","919","3","3","1","4","57.4","13.73","9.1","15.84","4.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","167.9","0.19","2.89"
"Joshua Cribbs","NYJ","6","WR","2","2","0","6","0","0","0","0","100","2","3","3","1","","","","","","","","","","","","13","0","55","0","0","0","4.23","2.38","1","0.08","0","","","","","","","","","0","0","8.1","0.27","0.54"
"Vincent Jackson","TB","16","WR","156","78","5","1224","4","7","1","12","50","13.33","7.85","15.69","4.23","","","","","","","","","","","","1","0","0","0","0","0","0","2","0","0","1","","","","","","","","","0","0","242.4","0.25","3.07"
"Roddy White","ATL","13","WR","94","63","0","711","2","3","0","8","67","10.4","7.56","11.29","1.87","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","152.1","0.19","2.41"
"Wes Welker","DEN","13","WR","109","73","0","778","0","10","0","10","67","7.54","7.14","10.66","4.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","210.8","0.27","2.89"
"Malcom Floyd","SD","2","WR","11","6","1","149","1","0","0","1","54.5","16.18","13.55","24.83","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.9","0.24","3.48"
"Kassim Osgood","SF","11","WR","1","1","0","17","0","0","0","0","100","12","17","17","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.7","0.06","2.7"
"Anquan Boldin","SF","16","WR","123","85","3","1179","2","7","0","6","69.1","9.99","9.59","13.87","5.16","","","","","","","","","","","","2","0","11","0","0","0","5.5","1.5","0","0","0","","","","","","","","","0","0","246","0.3","2.83"
"Andre Johnson","HST","16","WR","176","109","3","1407","6","5","2","10","61.9","11.7","7.99","12.91","3.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","279.7","0.28","2.57"
"Steve Smith","CAR","15","WR","103","64","2","745","0","4","0","5","62.1","11.15","7.23","11.64","2.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","162.5","0.21","2.54"
"Fozzy Whittaker","CLV","11","RB","33","21","0","155","0","2","0","5","63.6","0.06","4.7","7.38","8","","","","","","","","","","","","28","0","79","0","0","0","2.82","1.61","3","0.11","0","","","","","","","","","0","0","56.4","0.34","1.15"
"Khiry Robinson","NO","10","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","54","0","224","0","1","0","4.15","2.26","10","0.19","0","","","","","","","","","0","0","28.4","0.38","0.53"
"Ray Graham","HST","1","RB","2","1","0","12","0","0","0","0","50","2.5","6","12","8","","","","","","","","","","","","4","0","8","0","0","0","2","1.75","1","0.25","0","","","","","","","","","0","0","3","0.33","0.6"
"Cierre Wood","HST","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","9","0","0","0","3","3","1","0.33","0","","","","","","","","","0","0","0.9","0.3","0.3"
"Michael Hill","TB","3","RB","2","2","0","23","0","0","0","0","100","4","11.5","11.5","7.5","","","","","","","","","","","","9","0","23","0","0","0","2.56","1.78","1","0.11","0","","","","","","","","","0","0","6.6","0.37","0.6"
"Benny Cunningham","SL","13","RB","8","6","0","59","0","0","0","0","75","-0.25","7.38","9.83","10.17","","","","","","","","","","","","47","1","261","1","1","0","5.55","2","7","0.15","2","","","","","","","","","1","1","44","0.31","0.83"
"C.J. Anderson","DEN","3","RB","1","0","0","0","0","0","0","1","0","5","0","0","0","","","","","","","","","","","","7","0","38","0","0","0","5.43","3.14","1","0.14","0","","","","","","","","","0","0","3.8","0.18","0.54"
"Dennis Johnson","HST","8","RB","10","8","0","46","0","0","0","1","80","-0.5","4.6","5.75","7.38","","","","","","","","","","","","49","0","183","0","0","0","3.73","2.14","10","0.2","0","","","","","","","","","0","0","30.9","0.26","0.54"
"Ronnie Wingo","BUF","1","RB","1","1","0","2","0","0","0","0","100","-4","2","2","6","","","","","","","","","","","","1","0","4","0","0","0","4","1","0","0","0","","","","","","","","","0","0","1.6","0.4","0.8"
"Michael Cox","NYG","3","RB","3","3","0","12","0","0","0","0","100","-2","4","4","6","","","","","","","","","","","","22","0","43","0","0","0","1.95","1.27","3","0.14","0","","","","","","","","","0","0","8.5","0.22","0.34"
"Theo Riddick","DET","11","RB","7","4","0","26","0","0","0","1","57.1","4.29","3.71","6.5","4.5","","","","","","","","","","","","9","0","25","0","1","0","2.78","1.89","2","0.22","0","","","","","","","","","0","0","15.1","0.31","1.16"
"Mike James","TB","7","RB","11","10","0","43","0","0","0","1","90.9","-0.36","3.91","4.3","4.7","","","","","","","","","","","","60","0","295","1","0","0","4.92","3.1","7","0.12","0","","","","","","","","","0","0","43.8","0.28","0.63"
"Andre Ellington","ARZ","15","RB","57","39","0","371","0","1","0","6","68.4","4.46","6.51","9.51","6.82","","","","","","","","","","","","118","1","652","1","3","1","5.53","3.15","20","0.17","1","","","","","","","","","0","0","165.3","0.41","1.05"
"Kenjon Barner","CAR","6","RB","3","2","0","7","0","0","0","1","66.7","-3.33","2.33","3.5","7","","","","","","","","","","","","6","0","7","0","0","0","1.17","1.83","2","0.33","0","","","","","","","","","0","0","3.4","0.14","0.42"
"Mike Gillislee","MIA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","6","0","21","0","0","0","3.5","1.67","0","0","0","","","","","","","","","0","0","2.1","0.23","0.35"
"Zac Stacy","SL","14","RB","33","26","0","141","0","1","0","2","78.8","0.21","4.27","5.42","6.04","","","","","","","","","","","","250","1","976","4","7","1","3.9","2.45","29","0.12","1","","","","","","","","","0","0","185.7","0.32","0.67"
"Joseph Randle","DAL","7","RB","10","8","0","61","0","0","0","2","80","-0.5","6.1","7.63","8","","","","","","","","","","","","54","0","164","0","2","0","3.04","2.24","5","0.09","0","","","","","","","","","0","0","42.5","0.35","0.69"
"Stepfan Taylor","ARZ","13","RB","9","8","0","71","0","0","0","0","88.9","2.67","7.89","8.88","7.5","","","","","","","","","","","","36","0","117","0","0","0","3.25","1.56","4","0.11","0","","","","","","","","","0","0","26.8","0.2","0.61"
"Denard Robinson","JAX","14","RB","1","0","0","0","0","0","0","1","0","-5","0","0","0","","","","","","","","","","","","20","0","66","0","0","0","3.3","2.4","1","0.05","3","","","","","","","","","0","0","6.6","0.13","0.33"
"Johnathan Franklin","GB","5","RB","5","4","0","30","0","0","0","0","80","5.4","6","7.5","6.5","","","","","","","","","","","","19","1","107","1","1","0","5.63","4.32","5","0.26","2","","","","","","","","","0","0","23.7","0.38","1.03"
"Knile Davis","KC","15","RB","14","11","0","75","0","0","0","1","78.6","-2.21","5.36","6.82","8.73","","","","","","","","","","","","70","0","242","0","4","0","3.46","1.91","7","0.1","2","","","","","","","","","0","0","66.7","0.39","0.82"
"Christine Michael","SEA","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","18","0","82","0","0","0","4.56","2.5","5","0.28","0","","","","","","","","","0","0","8.2","0.32","0.46"
"Eddie Lacy","GB","15","RB","41","35","0","257","0","0","0","2","85.4","-1.8","6.27","7.34","9.03","","","","","","","","","","","","284","2","1178","4","11","0","4.15","2.28","56","0.2","2","","","","","","","","","0","0","244.5","0.36","0.77"
"Montee Ball","DEN","16","RB","27","20","0","145","0","0","0","4","74.1","2.07","5.37","7.25","7.1","","","","","","","","","","","","120","1","559","1","4","0","4.66","2.55","19","0.16","3","","","","","","","","","0","0","114.4","0.37","0.82"
"Le'Veon Bell","PIT","13","RB","62","45","1","396","0","0","0","7","72.6","0.73","6.39","8.8","10","","","","","","","","","","","","244","1","860","1","8","0","3.52","2.11","36","0.15","1","","","","","","","","","0","0","218.6","0.32","0.76"
"Giovani Bernard","CIN","16","RB","69","56","1","514","0","3","0","4","81.2","0.39","7.45","9.18","9.38","","","","","","","","","","","","170","0","700","0","5","0","4.12","2.26","24","0.14","1","","","","","","","","","0","0","225.4","0.37","1"
"Jeff Demps","TB","2","RB","3","3","0","21","0","0","0","0","100","-2.33","7","7","9.33","","","","","","","","","","","","1","0","14","0","0","0","14","2","0","0","0","","","","","","","","","0","0","6.5","0.65","1.63"
"Cyrus Gray","KC","12","RB","10","7","0","46","0","0","0","1","70","2.3","4.6","6.57","7.57","","","","","","","","","","","","9","0","24","0","0","0","2.67","2.22","2","0.22","0","","","","","","","","","0","0","14","0.24","0.88"
"Jonathan Grimes","HST","2","RB","6","6","0","76","0","0","0","0","100","1.83","12.67","12.67","10.83","","","","","","","","","","","","21","0","73","0","1","0","3.48","1.24","0","0","1","","","","","","","","","0","0","26.9","0.46","1"
"Jeremy Stewart","OAK","3","RB","2","2","0","6","0","0","0","0","100","0.5","3","3","2.5","","","","","","","","","","","","2","0","2","0","1","0","1","1","0","0","0","","","","","","","","","0","0","8.8","0.68","2.2"
"Chris Polk","PHI","9","RB","5","4","0","61","0","0","0","1","80","2.8","12.2","15.25","11.75","","","","","","","","","","","","11","0","98","0","3","0","8.91","7.18","2","0.18","0","","","","","","","","","0","1","37.9","0.82","2.53"
"Bobby Rainey Jr.","TB","12","RB","18","15","0","46","0","1","0","0","83.3","-0.89","2.56","3.07","4.4","","","","","","","","","","","","150","2","566","2","5","2","3.77","2.76","22","0.15","1","","","","","","","","","0","0","112.2","0.34","0.68"
"Brandon Bolden","NE","10","RB","27","20","0","141","0","0","0","4","74.1","0.74","5.22","7.05","6.8","","","","","","","","","","","","55","1","271","0","3","0","4.93","1.8","5","0.09","0","","","","","","","","","0","0","79.2","0.29","1.06"
"Travaris Cadet","NO","3","RB","2","2","0","5","0","1","0","0","100","-2","2.5","2.5","4.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.5","0.77","4.25"
