"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Wayne Hunter","NYJ","13","OL","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Blair White","IND","12","WR","56","36","0","355","0","5","0","1","64.3","10.18","6.34","9.86","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","101.5","0.21","2.82"
"Max Komar","ARZ","8","WR","22","12","0","118","0","0","0","0","54.5","9.77","5.36","9.83","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","23.8","0.15","1.98"
"Naaman Roosevelt","BUF","4","WR","16","9","0","139","0","0","0","0","56.3","12","8.69","15.44","4.11","","","","","","","","","","","","1","0","3","0","0","0","3","0","0","0","0","","","","","","","","","0","0","23.2","0.23","2.32"
"Andre Roberts","ARZ","13","WR","48","24","1","307","1","2","1","3","50","9.17","6.4","12.79","5.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","66.7","0.17","2.78"
"Jordan Shipley","CIN","15","WR","72","52","2","600","1","3","1","0","72.2","8.17","8.33","11.54","3.79","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","130","0.22","2.5"
"Ramses Barden","NYG","5","WR","7","5","0","64","0","0","0","1","71.4","11.57","9.14","12.8","1.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.4","0.23","2.28"
"Danny Amendola","SL","16","WR","114","85","0","689","0","3","0","6","74.6","4.93","6.04","8.11","4.54","","","","","","","","","","","","7","0","81","0","0","0","11.57","2","0","0","1","","","","","","","","","0","0","180","0.27","1.96"
"Adrian Arrington","NO","1","WR","9","7","0","79","0","0","0","0","77.8","9.11","8.78","11.29","4.14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.9","0.34","2.13"
"Steve Smith","NYG","9","WR","72","48","1","529","2","3","0","6","66.7","12.61","7.35","11.02","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","118.9","0.23","2.48"
"Jason Avant","PHI","16","WR","70","51","0","574","0","1","0","4","72.9","10.43","8.2","11.25","3.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","114.4","0.15","2.24"
"Derek Hagan","NYG","7","WR","39","24","0","223","0","1","0","3","61.5","9.62","5.72","9.29","1.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.3","0.19","2.18"
"Greg Camarillo","MIN","16","WR","33","20","0","240","0","1","0","1","60.6","9.61","7.27","12","4.65","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","50","0.15","2.5"
"Roscoe Parrish","BUF","8","WR","50","33","0","392","0","2","0","4","66","9.3","7.84","11.88","3.33","","","","","","","","","","","","4","0","30","0","0","0","7.5","2.25","0","0","1","","","","","","","","","0","0","87.2","0.2","2.36"
"Brian Finneran","ATL","16","WR","31","19","0","166","0","3","0","2","61.3","9.87","5.35","8.74","2.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","53.6","0.16","2.82"
"Derrick Townsel","HST","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Richard Goodman","SD","2","WR","1","1","0","25","0","0","0","0","100","20","25","25","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","3.5","0.13","3.5"
"Seyi Ajirotutu","SD","10","WR","23","13","1","262","1","2","1","0","56.5","16.61","11.39","20.15","5.31","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","51.2","0.2","3.94"
"Dominique Curry","SL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Donald Jones","BUF","8","WR","36","18","1","213","0","1","0","3","50","9.31","5.92","11.83","5.17","","","","","","","","","","","","3","0","1","0","0","0","0.33","1.67","1","0.33","0","","","","","","","","","0","0","45.4","0.16","2.16"
"Roberto Wallace","MIA","12","WR","10","6","0","62","0","0","0","2","60","8.8","6.2","10.33","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.2","0.14","2.03"
"Marlon Moore","MIA","9","WR","18","6","1","128","0","1","1","3","33.3","14.61","7.11","21.33","12.67","","","","","","","","","","","","1","0","16","0","0","0","16","12","0","0","0","","","","","","","","","0","0","26.4","0.14","3.77"
"David Nelson","BUF","15","WR","47","31","0","353","0","3","0","2","66","10.49","7.51","11.39","2.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","84.3","0.24","2.72"
"Victor Cruz","NYG","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Duke Calhoun","NYG","4","WR","2","1","0","4","0","0","0","1","50","4.5","2","4","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.03","1.4"
"Terrence Austin","WAS","5","WR","5","3","0","47","0","0","0","0","60","12","9.4","15.67","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.7","0.16","2.57"
"Kyle Williams","SF","2","WR","1","1","0","8","0","0","0","0","100","5","8","8","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.26","1.8"
"David Gettis","CAR","15","WR","66","37","1","508","1","3","1","2","56.1","12.23","7.7","13.73","4.57","","","","","","","","","","","","3","0","2","0","0","0","0.67","0.33","1","0.33","0","","","","","","","","","0","0","106","0.15","2.65"
"Carlton Mitchell","CLV","3","WR","1","0","0","0","0","0","0","0","0","10","0","0","0","","","","","","","","","","","","1","0","9","0","0","0","9","3","0","0","0","","","","","","","","","0","0","0.9","0.07","0.9"
"David Reed","BLT","3","WR","1","0","0","0","0","0","0","0","0","8","0","0","0","","","","","","","","","","","","1","0","15","0","0","0","15","6","0","0","0","","","","","","","","","0","0","1.5","0.13","1.5"
"Jacoby Ford","OAK","16","WR","50","25","3","470","2","2","1","5","50","14.92","9.4","18.8","4.92","","","","","","","","","","","","10","1","155","0","2","1","15.5","2.1","0","0","0","","","","","","","","","0","0","111.5","0.2","3.19"
"Mardy Gilyard","SL","10","WR","15","6","0","63","0","0","0","0","40","10.8","4.2","10.5","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.3","0.07","2.05"
"Golden Tate","SEA","11","WR","38","21","1","227","0","0","0","1","55.3","10.47","5.97","10.81","5.33","","","","","","","","","","","","2","0","4","0","0","0","2","3","1","0.5","0","","","","","","","","","0","0","44.1","0.19","1.92"
"Javier Arenas","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Arrelious Benn","TB","15","WR","37","25","3","395","1","2","0","1","67.6","12.84","10.68","15.8","6.36","","","","","","","","","","","","6","0","35","0","0","0","5.83","3.33","1","0.17","1","","","","","","","","","0","0","80","0.23","2.58"
"Demaryius Thomas","DEN","10","WR","37","22","0","283","0","2","0","2","59.5","9","7.65","12.86","6.73","","","","","","","","","","","","2","0","1","0","0","0","0.5","2.5","0","0","2","","","","","","","","","0","0","62.4","0.39","2.6"
"Chad Hall","PHI","7","WR","17","11","1","115","0","1","0","1","64.7","10.88","6.76","10.45","2.55","","","","","","","","","","","","9","0","29","0","0","0","3.22","1.56","0","0","0","","","","","","","","","0","0","31.4","0.22","1.57"
"Kevin Ogletree","DAL","4","WR","6","3","0","34","0","0","0","1","50","10.17","5.67","11.33","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.4","0.16","2.13"
"Quan Cosby","CIN","9","WR","2","2","0","16","0","0","0","0","100","5.5","8","8","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.6","0.14","1.8"
"John Matthews","JAX","3","WR","1","0","0","0","0","0","0","1","0","20","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Nick Miller","OAK","4","WR","4","3","0","40","0","0","0","1","75","15.75","10","13.33","0.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.14","2.33"
"Tiquan Underwood","JAX","10","WR","21","8","0","111","0","0","0","3","38.1","17.43","5.29","13.88","2.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.1","0.07","2.39"
"Sammie Stroughter","TB","12","WR","40","25","0","248","0","0","0","1","62.5","7.92","6.2","9.92","4.44","","","","","","","","","","","","1","0","2","0","0","0","2","0","0","0","0","","","","","","","","","0","0","50","0.13","1.92"
"Julian Edelman","NE","15","WR","14","7","1","86","0","0","0","4","50","3.71","6.14","12.29","13.71","","","","","","","","","","","","2","0","14","0","0","0","7","3","0","0","0","","","","","","","","","0","0","17","0.1","1.89"
"Morgan Trent","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Brian Hartline","MIA","12","WR","68","43","1","615","0","1","0","4","63.2","12.82","9.04","14.3","5.14","","","","","","","","","","","","2","0","27","0","0","0","13.5","8.5","1","0.5","2","","","","","","","","","0","0","113.2","0.19","2.52"
"Deon Butler","SEA","13","WR","69","36","2","385","0","4","1","6","52.2","12","5.58","10.69","3.31","","","","","","","","","","","","2","0","6","0","0","0","3","0.5","0","0","0","","","","","","","","","0","0","99.1","0.18","2.61"
"Patrick Turner","NYJ","4","WR","2","2","0","26","0","0","0","0","100","11.5","13","13","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.6","0.18","2.3"
"Mike Wallace","PIT","16","WR","93","60","10","1257","7","10","6","7","64.5","17.01","13.52","20.95","6.25","","","","","","","","","","","","5","0","39","0","0","0","7.8","2.4","0","0","1","","","","","","","","","0","0","249.6","0.26","3.84"
"Mohamed Massaquoi","CLV","15","WR","68","36","1","483","0","2","1","4","52.9","14.44","7.1","13.42","4.03","","","","","","","","","","","","1","0","-3","0","0","0","-3","1","0","0","1","","","","","","","","","0","1","96","0.13","2.59"
"Hakeem Nicks","NYG","13","WR","126","79","1","1052","4","11","1","6","62.7","12.51","8.35","13.32","3.76","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","250.2","0.32","3.17"
"Jeremy Maclin","PHI","16","WR","106","70","4","964","2","10","3","7","66","13.63","9.09","13.77","3.87","","","","","","","","","","","","3","0","36","0","0","0","12","3.67","0","0","1","","","","","","","","","0","0","230","0.24","3.15"
"Gary Banks","SD","2","WR","2","1","0","2","0","0","0","0","50","4.5","1","2","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.02","1.2"
"Davone Bess","MIA","16","WR","118","80","0","817","1","5","0","6","67.8","7.84","6.92","10.21","4.13","","","","","","","","","","","","1","0","0","0","0","0","0","7","1","1","0","","","","","","","","","0","0","191.7","0.29","2.37"
"Chaz Schilens","OAK","5","WR","9","5","0","40","0","1","0","0","55.6","13","4.44","8","2.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15","0.19","3"
"Pierre Garcon","IND","14","WR","119","67","2","784","1","6","1","13","56.3","12.42","6.59","11.7","3.76","","","","","","","","","","","","2","0","6","0","0","0","3","4","1","0.5","0","","","","","","","","","0","0","182","0.19","2.64"
"Paul Hubbard","BUF","1","WR","3","1","0","8","0","0","0","0","33.3","5.33","2.67","8","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.06","1.8"
"Josh Morgan","SF","16","WR","74","44","2","698","1","2","0","5","59.5","13.38","9.43","15.86","6.93","","","","","","","","","","","","2","0","17","0","0","0","8.5","6","1","0.5","0","","","","","","","","","0","0","127.5","0.15","2.77"
"Lavelle Hawkins","TEN","3","WR","5","5","0","61","0","0","0","0","100","11.4","12.2","12.2","0.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.1","0.26","2.22"
"Marcus Smith","BLT","5","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Andre Caldwell","CIN","15","WR","36","25","2","345","0","0","0","3","69.4","10.97","9.58","13.8","4.76","","","","","","","","","","","","1","0","-2","0","0","0","-2","0","0","0","0","","","","","","","","","0","0","59.3","0.17","2.28"
"Mario Manningham","NYG","16","WR","86","60","4","944","3","9","3","3","69.8","13.12","10.98","15.73","5.7","","","","","","","","","","","","1","0","2","0","0","0","2","0","0","0","1","","","","","","","","","0","0","208.6","0.3","3.42"
"Earl Bennett","CHI","14","WR","66","46","1","561","1","3","0","0","69.7","8.71","8.5","12.2","4.8","","","","","","","","","","","","2","0","9","0","0","0","4.5","4.5","1","0.5","1","","","","","","","","","0","0","121","0.25","2.52"
"DeSean Jackson","PHI","14","WR","92","47","8","1056","4","6","4","11","51.1","16.13","11.48","22.47","7.49","","","","","","","","","","","","16","0","104","0","1","0","6.5","2.44","3","0.19","2","","","","","","","","","0","0","205","0.26","3.25"
"Devin Thomas","NYG","2","WR","1","0","0","0","0","0","0","1","0","-2","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dominique Rodgers-Cromartie","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Onrea Jones","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dominique Zeigler","SF","10","WR","16","9","0","98","0","0","0","0","56.3","14.38","6.13","10.89","1.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.8","0.13","2.09"
"Eric Weems","ATL","15","WR","6","6","0","61","0","0","0","0","100","6.83","10.17","10.17","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.1","0.11","2.02"
"Legedu Naanee","SD","10","WR","42","23","1","371","1","1","1","1","54.8","12.79","8.83","16.13","4.78","","","","","","","","","","","","3","0","-2","0","0","0","-0.67","1","0","0","1","","","","","","","","","1","1","65.9","0.13","2.53"
"Steve Breaston","ARZ","13","WR","82","47","0","718","2","1","0","8","57.3","13.95","8.76","15.28","3.66","","","","","","","","","","","","3","0","35","0","0","0","11.67","1.33","0","0","0","","","","","","","","","0","0","128.3","0.19","2.57"
"Johnnie Lee Higgins","OAK","11","WR","25","10","0","103","0","0","0","1","40","13.28","4.12","10.3","2.1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","20.3","0.06","2.03"
"Jason Hill","JAX","7","WR","20","11","2","248","0","1","1","0","55","18.35","12.4","22.55","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","41.8","0.17","3.8"
"Laurent Robinson","SL","14","WR","69","34","0","353","0","2","0","3","49.3","10.7","5.12","10.38","3.15","","","","","","","","","","","","2","0","-14","0","0","0","-7","-1","0","0","0","","","","","","","","","0","0","79.9","0.11","2.22"
"Dwayne Jarrett","CAR","3","WR","4","2","0","40","0","0","0","0","50","17.75","10","20","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6","0.13","3"
"Sidney Rice","MIN","6","WR","39","17","1","280","1","2","0","2","43.6","18.74","7.18","16.47","2.53","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","57","0.19","3.35"
"Craig Davis","SD","7","WR","37","21","1","259","0","1","0","3","56.8","10.51","7","12.33","4.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.9","0.23","2.52"
"Dwayne Bowe","KC","16","WR","125","72","4","1162","5","15","4","9","57.6","14.18","9.3","16.14","5.26","","","","","","","","","","","","1","0","4","0","0","0","4","2","0","0","1","","","","","","","","","0","0","278.6","0.3","3.82"
"Sam Hurd","DAL","15","WR","21","14","0","120","0","0","0","2","66.7","7.33","5.71","8.57","5.07","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","26","0.12","1.86"
"Brian Clark","DET","2","WR","1","0","0","0","0","0","0","0","0","4","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Miles Austin","DAL","16","WR","115","69","2","1045","5","7","1","11","60","11.24","9.09","15.14","6.26","","","","","","","","","","","","7","1","93","0","1","1","13.29","8.86","1","0.14","1","","","","","","","","","0","0","230.8","0.23","3.04"
"Marques Colston","NO","15","WR","126","84","1","1023","3","7","0","9","66.7","10.89","8.12","12.18","3.52","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","0","","","","","","","","","0","0","228.4","0.28","2.69"
"Ben Obomanu","SEA","14","WR","47","30","4","494","1","4","1","0","63.8","11.02","10.51","16.47","6.03","","","","","","","","","","","","2","0","17","0","0","0","8.5","12.5","1","0.5","0","","","","","","","","","1","1","105.1","0.23","3.28"
"Devin Aromashodu","CHI","14","WR","21","10","0","149","0","0","0","3","47.6","12","7.1","14.9","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","24.9","0.1","2.49"
"Demetrius Williams","CLV","2","WR","2","0","0","0","0","0","0","1","0","23.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Garrett Mills","CIN","7","WR","3","2","0","19","0","0","0","0","66.7","14.67","6.33","9.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.05","1.95"
"Devin Hester","CHI","16","WR","71","40","0","482","0","4","0","6","56.3","11.48","6.79","12.05","6","","","","","","","","","","","","7","0","30","0","0","0","4.29","2.57","1","0.14","0","","","","","","","","","0","0","115.2","0.18","2.45"
"Greg Jennings","GB","16","WR","120","76","6","1265","5","12","3","7","63.3","14.69","10.54","16.64","5.51","","","","","","","","","","","","1","0","-1","0","0","0","-1","2","0","0","1","","","","","","","","","0","0","274.4","0.32","3.56"
"Nate Washington","TEN","16","WR","88","42","3","687","2","6","2","4","47.7","17.33","7.81","16.36","2.93","","","","","","","","","","","","1","0","-8","0","0","0","-8","0","0","0","0","","","","","","","","","0","0","145.9","0.18","3.39"
"Roddy White","ATL","16","WR","167","115","3","1389","5","10","2","9","68.9","10.08","8.32","12.08","3.23","","","","","","","","","","","","1","0","3","0","0","0","3","3","0","0","1","","","","","","","","","0","0","314.2","0.33","2.71"
"Mark Clayton","SL","5","WR","38","23","0","306","1","2","0","5","60.5","9.18","8.05","13.3","4.22","","","","","","","","","","","","1","0","6","0","0","0","6","1","0","0","0","","","","","","","","","0","0","66.2","0.25","2.76"
"Braylon Edwards","NYJ","16","WR","93","53","5","904","1","7","4","4","57","15.99","9.72","17.06","5.45","","","","","","","","","","","","1","0","4","0","0","0","4","3","0","0","1","","","","","","","","","1","1","185.8","0.21","3.44"
"Wes Welker","NE","15","WR","118","86","0","848","1","7","0","13","72.9","5.36","7.19","9.86","4.9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","212.8","0.3","2.47"
"Terrance Copper","KC","16","WR","25","18","0","157","0","0","0","2","72","6.44","6.28","8.72","4.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","33.7","0.09","1.87"
"Patrick Crayton","SD","9","WR","42","28","3","514","2","1","1","2","66.7","13.26","12.24","18.36","7.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","85.4","0.31","3.05"
"Devery Henderson","NO","16","WR","60","34","1","464","0","1","0","6","56.7","13.2","7.73","13.65","4.12","","","","","","","","","","","","3","0","8","0","0","0","2.67","2","0","0","0","","","","","","","","","0","0","87.2","0.14","2.36"
"Roy Williams","DAL","15","WR","59","37","2","538","1","5","1","4","62.7","11.66","9.12","14.54","5.46","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","1","2","120.8","0.18","3.26"
"Kassim Osgood","JAX","16","WR","13","6","0","60","0","1","0","0","46.2","13.85","4.62","10","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18","0.06","3"
"Greg Lewis","MIN","13","WR","34","17","0","197","0","0","0","2","50","8.29","5.79","11.59","4.82","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","36.7","0.1","2.16"
"Kevin Walter","HST","16","WR","71","51","0","621","1","5","0","1","71.8","10.62","8.75","12.18","2.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","143.1","0.17","2.81"
"Arnaz Battle","PIT","2","WR","2","0","0","0","0","0","0","0","0","31.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Justin Gage","TEN","11","WR","40","20","0","266","0","1","0","6","50","14.05","6.65","13.3","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.6","0.13","2.63"
"Seneca Wallace","CLV","8","WR","1","1","0","9","0","0","0","0","100","-1","9","9","10","","","","","","","","","","","","6","0","9","0","0","0","1.5","3.17","2","0.33","1","","","","","","","","","0","0","2.8","0.01","0.4"
"Kevin Curtis","MIA","2","WR","2","1","0","6","0","0","0","0","50","23","3","6","0","","","","","","","","","","","","1","0","6","0","0","0","6","3","0","0","0","","","","","","","","","0","0","2.2","0.04","1.1"
"Nate Burleson","DET","14","WR","85","55","1","625","1","6","0","5","64.7","8.38","7.35","11.36","5.62","","","","","","","","","","","","7","0","81","0","0","0","11.57","6.57","4","0.57","2","","","","","","","","","0","1","161.6","0.19","2.61"
"Anquan Boldin","BLT","16","WR","103","64","1","837","3","7","0","3","62.1","12.8","8.13","13.08","3.72","","","","","","","","","","","","2","0","2","0","0","0","1","3","0","0","1","","","","","","","","","0","0","189.9","0.19","2.88"
"Andre Johnson","HST","13","WR","131","86","5","1216","6","8","1","6","65.6","12.18","9.28","14.14","3.93","","","","","","","","","","","","2","0","10","0","0","0","5","2.5","0","0","1","","","","","","","","","0","0","256.6","0.31","2.92"
"Deion Branch","NE","15","WR","90","61","3","818","2","6","2","3","67.8","11.56","9.09","13.41","4.84","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","178.8","0.25","2.93"
"Antwaan Randle El","PIT","16","WR","37","22","0","253","0","0","0","2","59.5","11.73","6.84","11.5","2.64","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","47.5","0.16","2.07"
"Jabar Gaffney","DEN","16","WR","106","65","2","881","1","2","1","5","61.3","12.28","8.31","13.55","3.18","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","165.1","0.2","2.54"
"Donte' Stallworth","BLT","8","WR","5","2","1","82","0","0","0","0","40","26","16.4","41","13","","","","","","","","","","","","5","0","45","0","0","0","9","3.2","0","0","1","","","","","","","","","0","0","14.7","0.23","2.1"
"T.J. Houshmandzadeh","BLT","16","WR","52","30","1","399","0","3","1","5","57.7","14.21","7.67","13.3","3.03","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","87.9","0.16","2.93"
"Steve Smith","CAR","14","WR","87","46","0","552","0","2","0","10","52.9","10.41","6.34","12","4.91","","","","","","","","","","","","1","0","9","0","0","0","9","1","0","0","2","","","","","","","","","0","0","114.1","0.15","2.43"
"Chad Johnson","CIN","14","WR","118","67","1","831","2","4","0","8","56.8","12.14","7.04","12.4","2.91","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","174.1","0.2","2.6"
"Santana Moss","WAS","16","WR","142","93","3","1115","3","6","0","8","65.5","9.95","7.85","11.99","5.49","","","","","","","","","","","","5","0","-6","0","0","0","-1.2","2.2","0","0","3","","","","","","","","","0","0","239.9","0.25","2.45"
"Brandon Stokley","SEA","11","WR","42","31","0","354","0","0","0","0","73.8","9.24","8.43","11.42","3.03","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","66.4","0.29","2.14"
"Joe Webb III","MIN","5","QB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","18","0","124","0","2","0","6.89","3.67","4","0.22","1","","","","","","","","","0","0","24.4","0.14","1.36"
"Josh Johnson","TB","11","QB","1","0","0","0","0","0","0","0","0","15","0","0","0","","","","","","","","","","","","4","0","39","0","0","0","9.75","5","0","0","0","","","","","","","","","0","0","3.9","0.1","0.97"
"Chris Ivory","NO","12","RB","1","1","0","17","0","0","0","0","100","-6","17","17","23","","","","","","","","","","","","137","1","718","2","5","1","5.24","3.32","31","0.23","4","","","","","","","","","0","0","104.5","0.54","0.76"
"Javarris James","IND","10","RB","11","9","0","63","0","0","0","0","81.8","-2.18","5.73","7","9.22","","","","","","","","","","","","46","0","112","0","6","0","2.43","2.02","6","0.13","1","","","","","","","","","0","0","62.5","0.44","1.14"
"LeGarrette Blount","TB","13","RB","6","5","0","14","0","0","0","1","83.3","-0.17","2.33","2.8","3.8","","","","","","","","","","","","201","3","1007","4","6","0","5.01","3.68","49","0.24","5","","","","","","","","","0","0","143.1","0.42","0.69"
"Keith Toston","SL","6","RB","2","2","0","29","0","0","0","0","100","-2","14.5","14.5","16.5","","","","","","","","","","","","19","0","54","0","0","0","2.84","2.16","1","0.05","0","","","","","","","","","0","0","10.3","0.27","0.49"
"Keiland Williams","WAS","15","RB","53","39","0","309","0","2","0","3","73.6","0.28","5.83","7.92","8.15","","","","","","","","","","","","65","0","261","0","3","0","4.02","2.54","7","0.11","1","","","","","","","","","0","0","126","0.29","1.21"
"Dimitri Nance","GB","9","RB","4","3","0","30","0","0","0","0","75","-2.75","7.5","10","11.67","","","","","","","","","","","","36","0","95","0","0","0","2.64","1.86","1","0.03","0","","","","","","","","","0","0","15.5","0.25","0.4"
