"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Brian Quick","SL","15","WR","27","11","0","156","0","2","0","2","40.7","13.37","5.78","14.18","2.73","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","38.6","0.21","3.51"
"Michael Floyd","ARZ","16","WR","79","45","1","562","1","2","0","5","57","12.33","7.11","12.49","3.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","113.2","0.2","2.52"
"David Gilreath","PIT","2","WR","2","0","0","0","0","0","0","0","0","28","0","0","0","","","","","","","","","","","","1","0","7","0","0","0","7","1","0","0","0","","","","","","","","","0","0","0.7","0.03","0.7"
"Joe Morgan","NO","14","WR","19","10","4","379","1","3","2","2","52.6","28.47","19.95","37.9","8.6","","","","","","","","","","","","1","0","1","0","0","0","1","1","0","0","0","","","","","","","","","0","0","66","0.17","6"
"Kamar Aiken","NE","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jamar Newsome","KC","6","WR","14","5","0","73","0","0","0","3","35.7","15.43","5.21","14.6","4.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.3","0.06","2.46"
"Dane Sanzenbacher","CIN","3","WR","2","1","0","7","0","0","0","1","50","7.5","3.5","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.03","1.7"
"Kris Adams","IND","3","WR","7","2","0","26","0","0","0","0","28.6","13.29","3.71","13","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.6","0.05","2.3"
"Drew Davis","ATL","14","WR","6","4","0","40","0","1","0","0","66.7","14","6.67","10","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14","0.11","3.5"
"LaQuan Williams","BLT","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Andre Holmes","DAL","2","WR","2","2","0","11","0","0","0","0","100","3.5","5.5","5.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.1","0.19","1.55"
"Stephen Burton","MIN","12","WR","11","5","0","35","0","1","0","2","45.5","5.55","3.18","7","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.5","0.09","2.9"
"Dwayne Harris","DAL","15","WR","27","17","0","222","0","1","0","1","63","11.41","8.22","13.06","6.24","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","45.2","0.18","2.66"
"Tandon Doss","BLT","14","WR","14","7","0","123","0","1","0","2","50","11.43","8.79","17.57","8.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.3","0.14","3.61"
"Greg Salas","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jerrel Jernigan","NYG","8","WR","5","3","0","22","0","0","0","0","60","8.4","4.4","7.33","3","","","","","","","","","","","","1","0","6","0","0","0","6","1","0","0","0","","","","","","","","","0","0","5.8","0.21","1.45"
"Randall Cobb","GB","15","WR","102","80","0","954","3","8","0","11","78.4","7.72","9.35","11.93","5.95","","","","","","","","","","","","10","0","132","0","0","0","13.2","8.9","3","0.3","0","","","","","","","","","0","0","236.6","0.37","2.63"
"Greg Little","CLV","16","WR","87","53","1","647","0","4","0","9","60.9","10.25","7.44","12.21","3.75","","","","","","","","","","","","2","0","15","0","0","0","7.5","3.5","0","0","0","","","","","","","","","0","0","143.2","0.16","2.6"
"Titus Young","DET","10","WR","53","33","2","383","1","4","2","3","62.3","11.55","7.23","11.61","2.52","","","","","","","","","","","","2","0","16","0","0","0","8","1.5","0","0","0","","","","","","","","","0","0","96.9","0.16","2.77"
"Brandon Banks","WAS","8","WR","8","8","0","15","0","0","0","0","100","-2.13","1.88","1.88","4","","","","","","","","","","","","7","0","36","0","0","0","5.14","1.29","3","0.43","1","","","","","","","","","0","0","13.1","0.23","0.87"
"Richard Goodman","SD","4","WR","1","0","0","0","0","0","0","1","0","33","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Donald Jones","BUF","12","WR","62","41","1","443","0","4","1","6","66.1","9.32","7.15","10.8","4.56","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","109.3","0.16","2.67"
"Marlon Moore","MIA","13","WR","11","6","0","116","0","1","0","2","54.5","14","10.55","19.33","4.67","","","","","","","","","","","","1","0","9","0","0","0","9","2","0","0","0","","","","","","","","","0","0","24.5","0.13","3.5"
"David Gettis","CAR","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Trindon Holliday","DEN","4","WR","2","2","0","17","0","0","0","0","100","0","8.5","8.5","8.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.7","0.53","1.85"
"Antonio Brown","PIT","13","WR","98","66","1","787","0","5","1","4","67.3","10.11","8.03","11.92","5.35","","","","","","","","","","","","7","0","24","0","0","0","3.43","2.29","0","0","2","","","","","","","","","0","0","177.1","0.27","2.43"
"Dezmon Briscoe","WAS","5","WR","5","2","0","22","0","0","0","1","40","9.6","4.4","11","6.5","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","0","","","","","","","","","0","0","4.3","0.09","1.43"
"Riley Cooper","PHI","11","WR","44","23","0","248","0","3","0","2","52.3","11.73","5.64","10.78","3.65","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","65.8","0.14","2.86"
"Marcus Easley","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mike Williams","TB","16","WR","120","63","6","996","3","9","3","7","52.5","14.42","8.3","15.81","5.44","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","3","216.6","0.24","3.44"
"Mardy Gilyard","NYJ","3","WR","5","2","0","15","0","0","0","1","40","7.6","3","7.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.07","1.75"
"Armanti Edwards","CAR","16","WR","9","5","1","121","0","0","0","1","55.6","17.33","13.44","24.2","14.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.1","0.14","3.42"
"Eric Decker","DEN","16","WR","120","85","2","1064","2","13","1","13","70.8","11.77","8.87","12.52","3.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","269.4","0.26","3.17"
"Emmanuel Sanders","PIT","16","WR","69","44","0","624","0","1","0","3","63.8","11.59","9.04","14.18","5.07","","","","","","","","","","","","1","0","4","0","0","0","4","2","0","0","2","","","","","","","","","0","0","112.8","0.16","2.51"
"Brandon LaFell","CAR","14","WR","69","44","2","677","0","4","1","3","63.8","10.68","9.81","15.39","7.16","","","","","","","","","","","","3","0","35","0","0","0","11.67","6","2","0.67","0","","","","","","","","","0","0","139.2","0.18","2.96"
"Damian Williams","TEN","13","WR","45","30","0","324","0","0","0","3","66.7","9.44","7.2","10.8","2.77","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","62.4","0.16","2.08"
"Arrelious Benn","TB","8","WR","6","4","0","26","0","0","0","1","66.7","3.17","4.33","6.5","6.25","","","","","","","","","","","","3","0","16","0","0","0","5.33","2","0","0","0","","","","","","","","","0","0","8.2","0.11","1.17"
"Dez Bryant","DAL","16","WR","137","92","6","1382","5","12","3","11","67.2","12.08","10.09","15.02","5.09","","","","","","","","","","","","2","0","-5","0","0","0","-2.5","4","2","1","2","","","","","","","","","1","2","301.7","0.33","3.21"
"Charly Martin","SEA","4","WR","6","4","0","42","0","0","0","0","66.7","11.67","7","10.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.2","0.11","2.05"
"Quan Cosby","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tiquan Underwood","TB","14","WR","53","28","1","425","0","2","0","4","52.8","12.38","8.02","15.18","3.96","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","0","","","","","","","","","0","0","82.6","0.19","2.85"
"Julian Edelman","NE","9","WR","31","21","1","235","0","3","1","2","67.7","7.71","7.58","11.19","6.71","","","","","","","","","","","","4","1","45","0","0","0","11.25","4.75","1","0.25","1","","","","","","","","","0","0","67","0.23","2.68"
"Brian Hartline","MIA","16","WR","118","74","3","1083","3","1","1","5","62.7","13.52","9.18","14.64","3.41","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","188.3","0.21","2.54"
"Deon Butler","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ramses Barden","NYG","11","WR","19","14","0","220","1","0","0","0","73.7","11.63","11.58","15.71","3.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","36","0.17","2.57"
"Mike Wallace","PIT","15","WR","116","64","4","838","2","8","3","6","55.2","14.41","7.22","13.09","4.44","","","","","","","","","","","","5","0","7","0","0","0","1.4","2.4","0","0","2","","","","","","","","","0","0","196.5","0.24","2.85"
"Brandon Tate","CIN","15","WR","24","13","2","211","0","1","1","0","54.2","12.58","8.79","16.23","5.46","","","","","","","","","","","","1","0","0","0","0","0","0","2","0","0","0","","","","","","","","","0","0","40.1","0.15","2.86"
"Mohamed Massaquoi","CLV","9","WR","32","17","1","254","0","0","0","1","53.1","12.31","7.94","14.94","6.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","42.4","0.17","2.49"
"Percy Harvin","MIN","9","WR","81","62","1","677","3","3","0","1","76.5","4.33","8.36","10.92","8.74","","","","","","","","","","","","22","0","96","0","1","0","4.36","2.05","5","0.23","2","","","","","","","","","0","0","163.3","0.39","1.94"
"Jeremy Maclin","PHI","15","WR","118","68","4","861","3","7","2","9","57.6","11.14","7.3","12.66","4.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","196.1","0.2","2.88"
"Darrius Heyward-Bey","OAK","15","WR","77","41","4","606","0","5","2","6","53.2","14.09","7.87","14.78","5.78","","","","","","","","","","","","2","0","16","0","0","0","8","8","3","1.5","0","","","","","","","","","0","0","133.2","0.17","3.1"
"Anthony Armstrong","DAL","4","WR","9","3","0","12","0","0","0","3","33.3","11","1.33","4","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.2","0.06","1.4"
"Davone Bess","MIA","13","WR","96","61","0","778","2","1","0","8","63.5","10.15","8.1","12.75","4.36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","144.8","0.2","2.37"
"Chaz Schilens","NYJ","15","WR","41","28","0","289","0","2","0","2","68.3","10.24","7.05","10.32","1.93","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","68.9","0.14","2.46"
"Josh Morgan","WAS","16","WR","69","48","0","510","0","2","0","7","69.6","7.86","7.39","10.63","5.04","","","","","","","","","","","","3","0","25","0","0","0","8.33","8.67","1","0.33","1","","","","","","","","","0","0","113.5","0.16","2.23"
"Matthew Slater","NE","10","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Lavelle Hawkins","TEN","6","WR","11","5","1","62","0","0","0","0","45.5","10","5.64","12.4","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.2","0.22","2.24"
"Andre Caldwell","DEN","4","WR","4","1","0","18","0","0","0","1","25","11.5","4.5","18","2","","","","","","","","","","","","1","0","14","0","0","0","14","0","0","0","0","","","","","","","","","0","0","4.2","0.06","2.1"
"Early Doucet","ARZ","12","WR","51","28","0","207","0","0","0","8","54.9","5.55","4.06","7.39","3.11","","","","","","","","","","","","2","0","9","0","0","0","4.5","4","1","0.5","0","","","","","","","","","0","0","49.6","0.13","1.65"
"DeSean Jackson","PHI","11","WR","75","46","2","709","2","2","1","1","61.3","15.52","9.45","15.41","5.41","","","","","","","","","","","","3","0","-7","0","0","0","-2.33","0.67","0","0","1","","","","","","","","","0","0","128.2","0.18","2.62"
"Eddie Royal","SD","10","WR","42","23","0","234","0","1","0","2","54.8","7.57","5.57","10.17","4.57","","","","","","","","","","","","3","0","22","0","0","0","7.33","8","1","0.33","0","","","","","","","","","0","0","54.6","0.2","2.1"
"Jordy Nelson","GB","12","WR","71","49","4","745","2","7","2","8","69","12.44","10.49","15.2","5.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","165.5","0.28","3.38"
"Donnie Avery","IND","16","WR","112","60","4","781","2","3","0","12","53.6","13.55","6.97","13.02","3.53","","","","","","","","","","","","4","0","9","0","0","0","2.25","0.75","0","0","1","","","","","","","","","0","0","157","0.15","2.45"
"Matt Willis","DEN","15","WR","19","10","0","90","0","0","0","0","52.6","6.95","4.74","9","2.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19","0.1","1.9"
"Eric Weems","CHI","12","WR","3","2","0","27","0","0","0","0","66.7","12.67","9","13.5","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.7","0.04","2.35"
"Jason Hill","NYJ","4","WR","3","2","0","15","0","1","0","1","66.7","18.33","5","7.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.5","0.2","4.75"
"Laurent Robinson","JAX","7","WR","40","24","0","252","0","0","0","4","60","10.38","6.3","10.5","2.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","49.2","0.19","2.05"
"Jacoby Jones","BLT","16","WR","50","30","3","406","0","1","0","2","60","14.6","8.12","13.53","3.53","","","","","","","","","","","","1","0","6","0","0","0","6","0","0","0","0","","","","","","","","","0","0","77.2","0.18","2.49"
"Steve Smith","SL","9","WR","23","14","0","131","0","0","0","3","60.9","6.78","5.7","9.36","3.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27.1","0.16","1.94"
"Sidney Rice","SEA","16","WR","75","50","2","748","0","7","1","3","66.7","13.76","9.97","14.96","3.2","","","","","","","","","","","","2","0","6","0","0","0","3","5","1","0.5","0","","","","","","","","","0","0","167.4","0.22","3.22"
"Dwayne Bowe","KC","13","WR","107","59","2","801","2","3","0","6","55.1","13.08","7.49","13.58","4.08","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","157.1","0.21","2.66"
"Calvin Johnson","DET","16","WR","199","122","5","1964","11","5","1","14","61.3","13.74","9.87","16.1","4.21","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","0","0","348.4","0.3","2.86"
"Miles Austin","DAL","16","WR","115","66","1","943","2","6","0","6","57.4","12.53","8.2","14.29","4.56","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","196.3","0.23","2.97"
"Ben Obomanu","SEA","8","WR","8","4","0","58","0","0","0","0","50","15.25","7.25","14.5","5.5","","","","","","","","","","","","1","0","11","0","0","0","11","0","0","0","0","","","","","","","","","0","0","10.9","0.08","2.18"
"Domenik Hixon","NYG","13","WR","58","39","1","567","1","2","0","3","67.2","12.88","9.78","14.54","3.54","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","107.7","0.28","2.76"
"Brandon Marshall","CHI","16","WR","181","118","2","1508","7","11","0","13","65.2","12.74","8.33","12.78","3.13","","","","","","","","","","","","1","0","-2","0","0","0","-2","0","0","0","2","","","","","","","","","0","1","334.6","0.35","2.81"
"Devin Hester","CHI","15","WR","40","23","0","242","0","1","0","4","57.5","9.75","6.05","10.52","4.65","","","","","","","","","","","","3","0","6","0","0","0","2","1.67","1","0.33","0","","","","","","","","","0","0","53.8","0.15","2.07"
"Santonio Holmes","NYJ","4","WR","39","20","0","272","1","1","0","2","51.3","12.38","6.97","13.6","6.15","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","53.2","0.28","2.66"
"Nate Washington","TEN","16","WR","86","46","2","746","1","4","1","7","53.5","13.91","8.67","16.22","5.48","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","144.6","0.18","3.14"
"Lance Moore","NO","15","WR","100","65","2","1041","4","6","0","7","65","14.06","10.41","16.02","2.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","205.1","0.34","3.16"
"Greg Camarillo","NO","3","WR","5","4","0","44","0","0","0","0","80","9.4","8.8","11","2.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.4","0.2","2.1"
"Courtney Roby","NO","6","WR","2","1","0","9","0","0","0","1","50","2","4.5","9","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.03","1.9"
"Roddy White","ATL","16","WR","138","92","4","1351","7","7","2","4","66.7","12.8","9.79","14.68","3.66","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","1","269.1","0.27","2.93"
"Braylon Edwards","NYJ","13","WR","34","18","0","199","0","1","0","2","52.9","14.53","5.85","11.06","2.11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","43.9","0.15","2.44"
"Wes Welker","NE","16","WR","166","118","2","1354","5","6","1","15","71.1","7.61","8.16","11.47","5.92","","","","","","","","","","","","2","0","20","0","0","0","10","2","0","0","2","","","","","","","","","0","0","291.4","0.27","2.43"
"Malcom Floyd","SD","14","WR","82","56","0","814","2","5","0","2","68.3","14.49","9.93","14.54","2.07","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","167.4","0.2","2.99"
"Jerricho Cotchery","PIT","14","WR","26","17","0","205","0","0","0","2","65.4","10.54","7.88","12.06","3.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","37.5","0.14","2.21"
"Michael Jenkins","MIN","16","WR","66","40","0","449","0","2","0","2","60.6","10.56","6.8","11.22","3.55","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","96.9","0.14","2.42"
"Anquan Boldin","BLT","15","WR","108","65","1","921","1","4","0","2","60.2","11.06","8.53","14.17","4.25","","","","","","","","","","","","1","0","3","0","0","0","3","3","0","0","1","","","","","","","","","1","1","181.4","0.21","2.75"
"Andre Johnson","HST","16","WR","159","112","5","1598","6","4","2","9","70.4","11.54","10.05","14.27","4.99","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","295.8","0.3","2.64"
"Jabar Gaffney","MIA","3","WR","11","4","0","68","0","0","0","2","36.4","12.55","6.18","17","2.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.8","0.12","2.7"
"Donte' Stallworth","NE","1","WR","2","1","1","63","0","1","1","0","50","30.5","31.5","63","32","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.3","0.67","13.3"
"Santana Moss","WAS","16","WR","60","41","2","573","0","8","2","6","68.3","9.25","9.55","13.98","6.2","","","","","","","","","","","","3","0","14","0","0","0","4.67","4","2","0.67","2","","","","","","","","","0","0","147.7","0.33","3.36"
"Donald Driver","GB","13","WR","13","8","0","77","0","2","0","3","61.5","10.08","5.92","9.63","1.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","27.7","0.19","3.46"
"Randy Moss","SF","16","WR","47","28","2","434","0","3","1","3","59.6","15.06","9.23","15.5","2.93","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","89.4","0.22","3.19"
"Nate Eachus","KC","10","RB","3","1","0","19","0","0","0","1","33.3","5.33","6.33","19","7","","","","","","","","","","","","5","0","18","0","0","0","3.6","2.2","1","0.2","0","","","","","","","","","0","0","4.7","0.03","0.78"
"Cyrus Gray","KC","4","RB","3","2","0","18","0","0","0","1","66.7","1","6","9","6","","","","","","","","","","","","7","0","44","0","0","0","6.29","1.86","0","0","0","","","","","","","","","0","0","8.2","0.27","0.91"
"Jonathan Grimes","JAX","2","RB","2","2","0","7","0","0","0","0","100","0","3.5","3.5","3.5","","","","","","","","","","","","2","0","6","0","0","0","3","2","0","0","0","","","","","","","","","0","0","3.3","0.3","0.82"
"Jeremy Stewart","OAK","4","RB","8","8","0","62","0","0","0","0","100","-2.13","7.75","7.75","9.88","","","","","","","","","","","","25","0","101","0","0","0","4.04","2.92","1","0.04","0","","","","","","","","","0","0","24.3","0.37","0.74"
"Brandon Bolden","NE","8","RB","2","2","0","11","0","0","0","0","100","1","5.5","5.5","4.5","","","","","","","","","","","","56","0","274","1","2","0","4.89","2.89","10","0.18","0","","","","","","","","","0","0","42.5","0.43","0.73"
"Travaris Cadet","NO","6","RB","8","5","0","44","0","0","0","0","62.5","0.88","5.5","8.8","11.8","","","","","","","","","","","","1","0","5","0","0","0","5","0","1","1","0","","","","","","","","","0","0","9.9","0.35","1.65"
"Lance Dunbar","DAL","8","RB","11","6","0","33","0","0","0","1","54.5","2","3","5.5","4.67","","","","","","","","","","","","21","0","75","0","0","0","3.57","1.95","5","0.24","0","","","","","","","","","0","0","16.8","0.18","0.62"
"Daryl Richardson","SL","16","RB","31","24","0","163","0","0","0","2","77.4","-1.23","5.26","6.79","7.83","","","","","","","","","","","","98","2","475","0","0","0","4.85","2.78","11","0.11","3","","","","","","","","","1","1","87.8","0.29","0.72"
"Bryce Brown","PHI","16","RB","18","13","0","56","0","0","0","3","72.2","-1.39","3.11","4.31","7.08","","","","","","","","","","","","115","2","564","2","4","1","4.9","3.32","20","0.17","4","","","","","","","","","0","0","99","0.3","0.77"
"Terrance Ganaway","SL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dan Herron","CIN","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","4","0","5","0","0","0","1.25","4","1","0.25","0","","","","","","","","","0","0","0.5","0.03","0.13"
"Alfred Morris","WAS","16","RB","15","11","0","77","0","0","0","1","73.3","0.47","5.13","7","6.36","","","","","","","","","","","","335","0","1613","7","13","0","4.81","2.99","57","0.17","4","","","","","","","","","0","0","258","0.35","0.75"
"Vick Ballard","IND","16","RB","24","17","0","152","0","1","0","4","70.8","3.67","6.33","8.94","6.71","","","","","","","","","","","","211","0","814","1","2","0","3.86","2.52","32","0.15","3","","","","","","","","","0","0","131.6","0.23","0.58"
"Chris Rainey","PIT","16","RB","21","14","0","60","0","0","0","4","66.7","-0.24","2.86","4.29","6.07","","","","","","","","","","","","26","0","102","0","2","0","3.92","2.5","4","0.15","3","","","","","","","","","0","0","42.2","0.29","1.06"
"Robert Turbin","SEA","16","RB","23","19","0","181","0","0","0","2","82.6","3.96","7.87","9.53","6.84","","","","","","","","","","","","80","0","354","1","0","0","4.42","2.24","10","0.13","0","","","","","","","","","0","0","72.5","0.32","0.73"
"Lamar Miller","MIA","10","RB","7","6","0","45","0","0","0","1","85.7","0.14","6.43","7.5","7.67","","","","","","","","","","","","51","0","250","0","1","0","4.9","2.75","6","0.12","0","","","","","","","","","0","0","41.5","0.29","0.73"
"Bernard Pierce","BLT","16","RB","10","7","0","47","0","0","0","1","70","0.1","4.7","6.71","6.29","","","","","","","","","","","","108","1","532","1","1","0","4.93","3.48","21","0.19","0","","","","","","","","","0","0","70.9","0.33","0.62"
"Ronnie Hillman","DEN","14","RB","12","10","0","62","0","0","0","2","83.3","-0.08","5.17","6.2","7","","","","","","","","","","","","85","0","330","0","1","0","3.88","1.85","6","0.07","2","","","","","","","","","0","0","55.2","0.27","0.58"
"LaMichael James","SF","4","RB","5","3","0","29","0","0","0","0","60","2","5.8","9.67","7","","","","","","","","","","","","27","0","125","0","0","0","4.63","3.37","5","0.19","1","","","","","","","","","0","0","18.4","0.33","0.61"
"Isaiah Pead","SL","14","RB","4","3","0","16","0","0","0","0","75","7.5","4","5.33","6.33","","","","","","","","","","","","10","0","54","0","0","0","5.4","3.3","4","0.4","1","","","","","","","","","0","0","10","0.25","0.77"
"David Wilson","NYG","14","RB","9","4","0","34","0","1","0","2","44.4","2.67","3.78","8.5","4.5","","","","","","","","","","","","71","2","358","1","4","2","5.04","2.66","8","0.11","1","","","","","","","","","0","0","73.2","0.59","0.98"
"Doug Martin","TB","16","RB","62","49","3","472","0","1","1","7","79","0.74","7.61","9.63","9.2","","","","","","","","","","","","319","5","1454","5","11","4","4.56","3.15","53","0.17","1","","","","","","","","","0","0","313.6","0.38","0.85"
"Trent Richardson","CLV","15","RB","61","51","0","367","0","1","0","5","83.6","-1.66","6.02","7.2","8.86","","","","","","","","","","","","267","0","950","3","11","0","3.56","2.09","39","0.15","3","","","","","","","","","0","0","254.7","0.36","0.8"
"William Powell","ARZ","12","RB","23","19","0","132","0","0","0","1","82.6","3.17","5.74","6.95","4.58","","","","","","","","","","","","60","0","217","0","0","0","3.62","2.25","10","0.17","0","","","","","","","","","0","0","53.9","0.19","0.68"
"Armond Smith","CAR","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","0","0","0","0","0","1.33","0","0","0","","","","","","","","","0","0","0","0","0"
"Brandon Saine","GB","0","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Armando Allen","CHI","9","RB","2","2","0","16","0","0","0","0","100","-3.5","8","8","11.5","","","","","","","","","","","","27","1","124","0","1","1","4.59","2.74","2","0.07","0","","","","","","","","","0","0","22","0.45","0.76"
"Richard Murphy","JAX","5","RB","1","0","0","0","0","0","0","0","0","4","0","0","0","","","","","","","","","","","","23","0","92","0","0","0","4","2.43","2","0.09","0","","","","","","","","","0","0","9.2","0.13","0.4"
