"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"T.J. Houshmandzadeh","OAK","9","WR","19","11","1","146","0","1","1","1","57.9","12.16","7.68","13.27","2.64","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","31.6","0.22","2.87"
"Hines Ward","PIT","15","WR","60","46","0","381","0","2","0","3","76.7","6.1","6.35","8.28","4.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","96.1","0.21","2.09"
"Derrick Mason","HST","12","WR","33","19","0","170","0","0","0","5","57.6","8.24","5.15","8.95","2.53","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","36","0.13","1.89"
"Darvin Adams","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kamar Aiken","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"LaQuan Williams","BLT","8","WR","12","4","0","46","0","0","0","0","33.3","10.92","3.83","11.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.6","0.08","2.15"
"DeMarco Sampson","ARZ","9","WR","8","3","0","36","0","0","0","1","37.5","9.38","4.5","12","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.07","2.2"
"Stephen Burton","MIN","3","WR","4","2","0","38","0","0","0","0","50","16.75","9.5","19","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.12","2.9"
"Dwayne Harris","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Denarius Moore","OAK","13","WR","73","33","5","618","3","5","2","2","45.2","18.51","8.47","18.73","4.03","","","","","","","","","","","","5","0","61","0","1","0","12.2","2.6","2","0.4","0","","","","","","","","","0","1","136.9","0.22","3.6"
"Tandon Doss","BLT","3","WR","2","0","0","0","0","0","0","0","0","15.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cecil Shorts","JAX","10","WR","12","2","0","30","0","1","0","3","16.7","15.25","2.5","15","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11","0.06","5.5"
"Clyde Gates","MIA","15","WR","10","2","0","19","0","0","0","1","20","22.3","1.9","9.5","0","","","","","","","","","","","","1","0","4","0","0","0","4","2","1","1","0","","","","","","","","","0","0","4.3","0.03","1.43"
"Kris Durham","SEA","3","WR","4","3","0","30","0","0","0","0","75","11.5","7.5","10","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6","0.19","2"
"Jerrel Jernigan","NYG","3","WR","1","0","0","0","0","0","0","0","0","7","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Vincent Brown","SD","14","WR","38","19","0","329","0","2","0","2","50","16.47","8.66","17.32","4.79","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","63.9","0.19","3.36"
"Leonard Hankerson","WAS","4","WR","20","13","0","163","1","0","0","0","65","12.2","8.15","12.54","3.08","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","29.3","0.24","2.25"
"Randall Cobb","GB","15","WR","31","25","1","375","0","1","0","4","80.6","8.52","12.1","15","7.72","","","","","","","","","","","","2","0","5","0","0","0","2.5","2","0","0","0","","","","","","","","","0","0","69","0.25","2.56"
"Jonathan Baldwin","KC","11","WR","51","21","0","254","0","1","0","6","41.2","14.33","4.98","12.1","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","52.4","0.14","2.5"
"A.J. Green","CIN","15","WR","111","65","7","1057","4","7","2","5","58.6","14.48","9.52","16.26","4.37","","","","","","","","","","","","5","0","53","0","0","0","10.6","0","0","0","1","","","","","","","","","0","0","218","0.24","3.11"
"Bryan Walters","SD","2","WR","4","3","0","27","0","0","0","1","75","8.5","6.75","9","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.7","0.08","1.9"
"Emmanuel Arceneaux","MIN","3","WR","2","1","0","10","0","0","0","1","50","13.5","5","10","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.07","2"
"Danario Alexander","SL","10","WR","54","26","1","431","1","2","0","6","48.1","13.54","7.98","16.58","5.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","81.1","0.19","3.12"
"Blair White","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Max Komar","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Stephen Williams","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jeremy Horne","KC","3","WR","1","0","0","0","0","0","0","0","0","-7","0","0","0","","","","","","","","","","","","1","0","5","0","0","0","5","4","0","0","0","","","","","","","","","0","0","0.5","0.13","0.5"
"Kyle Williams","SF","13","WR","26","20","1","241","0","3","1","1","76.9","8","9.27","12.05","5.1","","","","","","","","","","","","2","0","32","0","0","0","16","3","0","0","0","","","","","","","","","0","0","65.3","0.23","2.97"
"Antonio Brown","PIT","16","WR","120","69","3","1108","3","2","1","6","57.5","13.35","9.23","16.06","5.07","","","","","","","","","","","","7","0","41","0","0","0","5.86","1","3","0.43","1","","","","","","","","","0","0","195.9","0.32","2.58"
"Dezmon Briscoe","TB","16","WR","49","35","1","387","0","6","0","2","71.4","9.27","7.9","11.06","2.91","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","109.7","0.23","3.13"
"Kerry Meier","ATL","7","WR","1","0","0","0","0","0","0","0","0","10","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Riley Cooper","PHI","16","WR","31","16","2","315","0","1","0","4","51.6","18.03","10.16","19.69","3.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","53.5","0.17","3.34"
"David Reed","BLT","4","WR","2","0","0","0","0","0","0","0","0","22.5","0","0","0","","","","","","","","","","","","1","0","16","0","0","0","16","5","0","0","0","","","","","","","","","0","0","1.6","0.08","1.6"
"Armanti Edwards","CAR","6","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","0.5","0.02","0.5"
"Eric Decker","DEN","16","WR","91","44","2","612","1","8","2","9","48.4","15.33","6.73","13.91","4.32","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","1","","","","","","","","","0","0","153.3","0.16","3.41"
"Emmanuel Sanders","PIT","11","WR","41","22","0","288","0","2","0","2","53.7","12.8","7.02","13.09","6.95","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","62.8","0.19","2.85"
"Brandon LaFell","CAR","16","WR","56","36","2","613","1","3","1","2","64.3","13.73","10.95","17.03","5.94","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","115.3","0.17","3.2"
"Golden Tate","SEA","16","WR","54","35","0","382","0","3","0","0","64.8","11.81","7.07","10.91","4.37","","","","","","","","","","","","5","0","14","0","0","0","2.8","2.2","1","0.2","1","","","","","","","","","0","0","92.6","0.18","2.31"
"Javier Arenas","KC","3","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","7","0","1","0","3.5","0","0","0","0","","","","","","","","","0","0","6.7","2.23","3.35"
"Arrelious Benn","TB","14","WR","50","30","2","441","0","3","1","8","60","11.28","8.82","14.7","6.57","","","","","","","","","","","","6","0","-7","0","0","0","-1.17","3.67","4","0.67","0","","","","","","","","","0","0","91.4","0.18","2.54"
"Demaryius Thomas","DEN","11","WR","65","32","4","551","2","4","1","5","49.2","15.37","8.48","17.22","3.94","","","","","","","","","","","","1","0","5","0","0","0","5","4","0","0","0","","","","","","","","","0","0","111.6","0.21","3.38"
"Eron Riley","NYJ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kevin Ogletree","DAL","13","WR","26","15","0","173","0","0","0","0","57.7","9.77","6.65","11.53","4.33","","","","","","","","","","","","2","0","3","0","0","0","1.5","1.5","0","0","1","","","","","","","","","0","0","32.6","0.12","1.92"
"Jordan Norwood","CLV","14","WR","33","23","1","268","0","1","0","1","69.7","9.55","8.12","11.65","3.09","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","55.8","0.23","2.43"
"Quan Cosby","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Sammie Stroughter","TB","6","WR","6","4","0","52","0","0","0","1","66.7","7.67","8.67","13","4.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.2","0.14","2.3"
"Johnny Knox","CHI","14","WR","64","37","3","729","1","2","0","3","57.8","15.16","11.39","19.7","4.35","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","121.9","0.23","3.29"
"Mike Thomas","JAX","15","WR","86","44","1","415","0","1","0","5","51.2","8.86","4.83","9.43","4.7","","","","","","","","","","","","3","0","11","0","0","0","3.67","2.33","0","0","1","","","","","","","","","0","0","92.6","0.14","1.97"
"Deon Butler","SEA","5","WR","7","6","0","51","0","0","0","0","85.7","8.57","7.29","8.5","1.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.1","0.16","1.85"
"Patrick Turner","NYJ","15","WR","15","8","0","96","0","1","0","1","53.3","13.87","6.4","12","3.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.6","0.13","2.95"
"Ramses Barden","NYG","8","WR","19","9","0","94","0","0","0","1","47.4","10.11","4.95","10.44","3.11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.4","0.14","2.04"
"Mohamed Massaquoi","CLV","14","WR","69","31","1","384","0","2","0","4","44.9","11.72","5.57","12.39","2.39","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","81.4","0.13","2.63"
"Brian Robiskie","JAX","6","WR","8","3","0","25","0","0","0","0","37.5","13.63","3.13","8.33","1.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.5","0.04","1.83"
"Hakeem Nicks","NYG","15","WR","128","76","5","1192","3","7","0","8","59.4","14.74","9.31","15.68","4.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","237.2","0.25","3.12"
"Danny Amendola","SL","1","WR","6","5","0","45","0","0","0","0","83.3","6.17","7.5","9","3.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.5","0.24","1.9"
"Chaz Schilens","OAK","15","WR","34","23","0","271","0","2","0","2","67.6","12.56","7.97","11.78","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","62.1","0.16","2.7"
"Brett Swain","SF","5","WR","5","2","0","15","0","0","0","0","40","8.4","3","7.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.06","1.75"
"Pierre Garcon","IND","16","WR","123","70","4","947","3","6","3","5","56.9","12.5","7.7","13.53","5.21","","","","","","","","","","","","4","0","28","0","0","0","7","1.25","1","0.25","2","","","","","","","","","0","0","203.5","0.22","2.75"
"Jaymar Johnson","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Josh Morgan","SF","5","WR","19","15","0","220","0","1","0","0","78.9","8.21","11.58","14.67","6.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","43","0.18","2.87"
"Lavelle Hawkins","TEN","16","WR","74","47","0","470","0","1","0","3","63.5","9.03","6.35","10","4.3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","100","0.18","2.13"
"Andre Caldwell","CIN","13","WR","63","37","1","317","0","3","1","4","58.7","7.68","5.03","8.57","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","86.7","0.18","2.34"
"Mario Manningham","NYG","12","WR","73","39","1","523","0","4","1","6","53.4","15.73","7.16","13.41","2.82","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","115.3","0.2","2.96"
"Earl Bennett","CHI","11","WR","40","24","1","381","0","1","0","1","60","12.78","9.53","15.88","5.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","68.1","0.15","2.84"
"DeSean Jackson","PHI","15","WR","95","58","5","961","2","4","1","8","61.1","15.69","10.12","16.57","4.33","","","","","","","","","","","","7","0","41","0","0","0","5.86","2.43","1","0.14","0","","","","","","","","","0","0","182.2","0.22","2.8"
"Devin Thomas","NYG","10","WR","3","3","0","37","0","0","0","0","100","7.33","12.33","12.33","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.7","0.28","2.23"
"Matt Willis","DEN","16","WR","33","18","1","267","0","1","0","3","54.5","12.24","8.09","14.83","5.72","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","50.7","0.13","2.82"
"James Jones","GB","16","WR","54","38","3","635","1","7","2","6","70.4","11.87","11.76","16.71","7.68","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","143.5","0.29","3.78"
"Jason Hill","JAX","10","WR","53","25","1","367","1","3","1","4","47.2","12.83","6.92","14.68","4.76","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","79.7","0.18","3.19"
"Laurent Robinson","DAL","14","WR","81","54","5","858","3","11","2","7","66.7","12.32","10.59","15.89","4.96","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","205.8","0.36","3.81"
"Jacoby Jones","HST","16","WR","58","31","1","512","0","2","1","3","53.4","15.24","8.83","16.52","4.74","","","","","","","","","","","","4","0","17","0","0","0","4.25","2.5","0","0","0","","","","","","","","","0","0","95.9","0.12","2.74"
"Steve Smith","PHI","9","WR","20","11","0","124","0","1","0","3","55","12.9","6.2","11.27","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.4","0.23","2.67"
"Anthony Gonzalez","IND","6","WR","2","0","0","0","0","0","0","1","0","4","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dwayne Bowe","KC","16","WR","130","81","3","1159","3","5","2","10","62.3","12.18","8.92","14.31","4.25","","","","","","","","","","","","1","0","12","0","0","0","12","1","0","0","1","","","","","","","","","0","0","228.1","0.25","2.78"
"Ted Ginn Jr.","SF","14","WR","30","19","0","220","0","0","0","3","63.3","11.33","7.33","11.58","2.47","","","","","","","","","","","","8","0","68","0","0","0","8.5","2.75","2","0.25","0","","","","","","","","","0","0","47.8","0.14","1.77"
"Calvin Johnson","DET","16","WR","151","96","10","1685","8","16","4","7","63.6","14.95","11.16","17.55","5.7","","","","","","","","","","","","1","0","11","0","0","0","11","3","0","0","1","","","","","","","","","0","0","361.6","0.35","3.73"
"Miles Austin","DAL","10","WR","72","43","1","579","1","7","1","4","59.7","10.93","8.04","13.47","4.67","","","","","","","","","","","","2","0","3","0","0","0","1.5","1","0","0","1","","","","","","","","","0","0","143.2","0.26","3.18"
"David Anderson","WAS","6","WR","14","7","0","79","0","1","0","2","50","11.64","5.64","11.29","2.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.9","0.15","2.99"
"Brandon Marshall","MIA","16","WR","138","81","4","1214","5","6","1","14","58.7","13.11","8.8","14.99","3.84","","","","","","","","","","","","1","0","13","0","0","0","13","11","1","1","1","","","","","","","","","0","1","239.7","0.27","2.92"
"Brad Smith","BUF","14","WR","41","23","0","240","0","1","0","3","56.1","10.83","5.85","10.43","4.87","","","","","","","","","","","","19","0","83","0","1","0","4.37","2.32","1","0.05","0","","","","","","","","","0","0","67.3","0.17","1.6"
"Derek Hagan","BUF","10","WR","40","24","0","252","0","1","0","3","60","12.2","6.3","10.5","1.79","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","55.2","0.17","2.3"
"Devin Hester","CHI","14","WR","53","26","2","369","0","1","1","4","49.1","10.94","6.96","14.19","6.35","","","","","","","","","","","","1","0","-6","0","0","0","-6","0","0","0","1","","","","","","","","","0","0","68.3","0.15","2.53"
"Greg Jennings","GB","13","WR","96","67","3","949","3","9","2","4","69.8","11.55","9.89","14.16","4.61","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","215.9","0.34","3.22"
"Santonio Holmes","NYJ","16","WR","98","51","0","654","0","8","0","5","52","10.95","6.67","12.82","4.35","","","","","","","","","","","","3","0","27","0","0","0","9","1.33","0","0","2","","","","","","","","","0","0","167.1","0.17","3.09"
"Nate Washington","TEN","16","WR","118","74","6","1023","2","7","2","5","62.7","11.42","8.67","13.82","4.8","","","","","","","","","","","","2","0","5","0","1","0","2.5","1.5","0","0","0","","","","","","","","","0","0","224.8","0.27","2.96"
"Lance Moore","NO","14","WR","72","52","2","627","0","8","1","3","72.2","10.71","8.71","12.06","3.02","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","2","2","162.7","0.39","3.13"
"Rashied Davis","DET","9","WR","5","4","0","63","0","0","0","0","80","6","12.6","15.75","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.3","0.16","2.58"
"Greg Camarillo","MIN","12","WR","23","9","0","121","0","0","0","1","39.1","11.43","5.26","13.44","1.78","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.1","0.09","2.34"
"Courtney Roby","NO","2","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Vincent Jackson","SD","16","WR","110","60","4","1106","4","9","1","8","54.5","18.29","10.05","18.43","3.62","","","","","","","","","","","","2","1","42","0","0","0","21","8.5","0","0","0","","","","","","","","","0","0","228.8","0.24","3.69"
"Roddy White","ATL","16","WR","175","100","1","1296","5","8","0","14","57.1","11.74","7.41","12.96","3.64","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","277.6","0.27","2.78"
"Bernard Berrian","MIN","5","WR","20","7","0","91","0","0","0","1","35","16","4.55","13","0.57","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.1","0.07","2.3"
"Keary Colbert","KC","7","WR","12","9","0","89","0","0","0","0","75","8.08","7.42","9.89","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","17.9","0.15","1.99"
"Devery Henderson","NO","16","WR","48","32","2","503","2","2","1","2","66.7","13.19","10.48","15.72","5.16","","","","","","","","","","","","1","0","9","0","0","0","9","1","0","0","1","","","","","","","","","0","0","95.2","0.13","2.88"
"Michael Jenkins","MIN","11","WR","54","38","1","466","1","3","0","3","70.4","11.46","8.63","12.26","2.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","102.6","0.19","2.7"
"Lee Evans","BLT","9","WR","24","4","0","74","0","0","0","2","16.7","19.38","3.08","18.5","2.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.4","0.04","2.85"
"Larry Fitzgerald","ARZ","16","WR","151","80","8","1411","6","8","2","3","53","13.45","9.34","17.64","6.31","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","269.1","0.27","3.36"
"Jerheme Urban","KC","6","WR","13","4","0","35","0","1","0","0","30.8","9.92","2.69","8.75","1.5","","","","","","","","","","","","1","0","7","0","0","0","7","5","0","0","0","","","","","","","","","0","0","14.2","0.11","2.84"
"Arnaz Battle","PIT","1","WR","1","0","0","0","0","0","0","0","0","11","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Anquan Boldin","BLT","14","WR","102","57","1","887","2","3","0","7","55.9","12.22","8.7","15.56","4.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","163.7","0.19","2.87"
"Andre Johnson","HST","7","WR","49","33","3","492","1","2","0","4","67.3","14","10.04","14.91","4.09","","","","","","","","","","","","1","0","8","0","0","0","8","3","0","0","0","","","","","","","","","0","0","95","0.28","2.79"
"Jabar Gaffney","WAS","16","WR","110","68","1","947","1","5","0","2","61.8","13.59","8.61","13.93","3.09","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","192.7","0.23","2.83"
"Brandon Stokley","NYG","2","WR","3","1","0","7","0","0","0","0","33.3","10","2.33","7","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","1.7","0.06","1.7"
"Tyrod Taylor","BLT","3","QB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","2","0","0","0","2","7","1","1","0","","","","","","","","","0","0","0.2","0.04","0.2"
"Joe Webb III","MIN","11","QB","4","1","0","9","0","0","0","1","25","15.75","2.25","9","0","","","","","","","","","","","","22","1","154","1","2","1","7","2.14","4","0.18","1","","","","","","","","","0","0","29.3","0.19","1.27"
"Seneca Wallace","CLV","6","QB","1","1","0","21","0","0","0","0","100","16","21","21","5","","","","","","","","","","","","7","0","70","0","0","0","10","2.71","1","0.14","1","","","","","","","","","0","0","10.1","0.05","1.26"
"Armond Smith","CLV","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","2","0","0","0","0.67","3.67","0","0","0","","","","","","","","","0","0","0.2","0.03","0.07"
"Brandon Saine","GB","6","RB","11","10","0","69","0","0","0","0","90.9","-0.45","6.27","6.9","7.8","","","","","","","","","","","","18","0","69","0","0","0","3.83","2.72","1","0.06","0","","","","","","","","","0","0","23.8","0.34","0.85"
"Mossis Madu","TB","5","RB","12","10","0","72","0","0","0","0","83.3","3","6","7.2","4.5","","","","","","","","","","","","15","0","55","0","0","0","3.67","1.73","1","0.07","0","","","","","","","","","0","0","22.7","0.37","0.91"
"Armando Allen","CHI","2","RB","1","0","0","0","0","0","0","0","0","-1","0","0","0","","","","","","","","","","","","15","0","48","0","0","0","3.2","2.27","1","0.07","0","","","","","","","","","0","0","4.8","0.22","0.32"
"DuJuan Harris","JAX","5","RB","1","1","0","4","0","0","0","0","100","-3","4","4","7","","","","","","","","","","","","9","0","42","0","0","0","4.67","2.56","1","0.11","0","","","","","","","","","0","0","5.6","0.12","0.56"
"John Clay","PIT","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","10","0","41","0","1","0","4.1","2.8","2","0.2","0","","","","","","","","","0","0","10.1","0.51","1.01"
"Phillip Tanner","DAL","4","RB","2","2","0","19","0","0","0","0","100","0.5","9.5","9.5","9","","","","","","","","","","","","22","0","76","0","1","0","3.45","2.59","4","0.18","0","","","","","","","","","0","0","17.5","0.36","0.73"
"Anthony Allen","BLT","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","8","0","0","0","2.67","1.67","0","0","0","","","","","","","","","0","0","0.8","0.13","0.27"
"Da'Rel Scott","NYG","6","RB","2","2","0","13","0","0","0","0","100","4","6.5","6.5","2.5","","","","","","","","","","","","5","0","16","0","0","0","3.2","1.4","1","0.2","1","","","","","","","","","0","0","4.9","0.31","0.7"
"Allen Bradford","TB","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","5","0","13","0","0","0","2.6","1.2","0","0","0","","","","","","","","","0","0","1.3","0.22","0.26"
"Evan Royster","WAS","6","RB","13","9","0","68","0","0","0","0","69.2","1","5.23","7.56","8.67","","","","","","","","","","","","56","0","328","2","0","0","5.86","3.38","8","0.14","0","","","","","","","","","0","0","48.6","0.31","0.75"
"Dion Lewis","PHI","10","RB","1","1","0","-3","0","0","0","0","100","-8","-3","-3","5","","","","","","","","","","","","23","0","102","0","1","0","4.43","3.48","5","0.22","0","","","","","","","","","0","0","16.9","0.4","0.7"
"Jacquizz Rodgers","ATL","16","RB","25","21","0","188","0","1","0","2","84","2.64","7.52","8.95","5.95","","","","","","","","","","","","57","0","205","0","1","0","3.6","2.32","12","0.21","1","","","","","","","","","0","0","72.3","0.23","0.93"
"Johnny White","BUF","5","RB","3","1","0","-3","0","0","0","1","33.3","3.33","-1","-3","0","","","","","","","","","","","","12","0","38","0","0","0","3.17","1.83","0","0","0","","","","","","","","","0","0","4.5","0.16","0.35"
"Kealoha Pilares","CAR","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jamie Harper","TEN","10","RB","6","4","0","32","0","0","0","0","66.7","2.5","5.33","8","9.25","","","","","","","","","","","","17","0","46","0","1","0","2.71","1.24","1","0.06","1","","","","","","","","","0","0","17.8","0.3","0.85"
"Bilal Powell","NYJ","2","RB","1","1","0","7","0","0","0","0","100","5","7","7","2","","","","","","","","","","","","13","0","22","0","1","0","1.69","1.23","0","0","1","","","","","","","","","0","0","9.9","0.4","0.71"
"Taiwan Jones","OAK","8","RB","3","2","0","25","0","0","0","1","66.7","-2","8.33","12.5","18.5","","","","","","","","","","","","16","0","73","0","0","0","4.56","4","4","0.25","0","","","","","","","","","0","0","11.8","0.37","0.66"
"Delone Carter","IND","15","RB","7","5","0","18","0","0","0","1","71.4","-2.43","2.57","3.6","7.2","","","","","","","","","","","","101","1","377","0","2","0","3.73","2.69","12","0.12","3","","","","","","","","","0","0","56.5","0.24","0.53"
