"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"James O'Shaughnessy","KC","7","TE","9","6","0","87","0","0","0","0","66.7","5.11","9.67","14.5","9.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.7","0.13","2.45"
"Nick Boyle","BLT","11","TE","21","18","0","153","0","0","0","0","85.7","3.48","7.29","8.5","5.56","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","33.3","0.11","1.85"
"Jesse James","PIT","8","TE","10","8","0","56","0","1","0","0","80","7.6","5.6","7","3.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","19.6","0.11","2.45"
"C.J. Uzomah","CIN","5","TE","1","1","0","4","0","0","0","0","100","2","4","4","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.03","1.4"
"MyCole Pruitt","MIN","16","TE","13","10","0","89","0","0","0","1","76.9","7.54","6.85","8.9","4.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.9","0.09","1.89"
"Justin Perillo","GB","9","TE","13","11","0","102","0","1","0","0","84.6","7.62","7.85","9.27","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27.2","0.24","2.47"
"Trey Burton","PHI","7","TE","4","3","1","54","0","0","0","0","75","6.25","13.5","18","10.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.4","0.14","2.8"
"Ryan Hewitt","CIN","15","TE","10","8","0","99","0","0","0","0","80","7.3","9.9","12.38","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.9","0.05","2.24"
"Asante Cleveland","SD","3","TE","1","1","0","1","0","0","0","0","100","0","1","1","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.1","0.03","1.1"
"Je'Ron Hamm","SF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Nic Jacobs","JAX","11","TE","3","1","0","6","0","0","0","1","33.3","7.33","2","6","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.02","1.6"
"Marcel Jensen","WAS","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Crockett Gillmore","BLT","10","TE","44","33","1","412","1","4","0","2","75","6.84","9.36","12.48","7.45","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","98.2","0.19","2.98"
"C.J. Fiedorowicz","HST","16","TE","23","17","0","167","0","1","0","1","73.9","4.96","7.26","9.82","4.53","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","39.7","0.06","2.34"
"Troy Niklas","ARZ","16","TE","4","4","0","33","0","2","0","0","100","8.5","8.25","8.25","1.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.3","0.11","4.83"
"Austin Seferian-Jenkins","TB","7","TE","38","21","2","338","1","4","2","4","55.3","10.95","8.89","16.1","4.81","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","78.8","0.37","3.75"
"Darren Fells","ARZ","14","TE","28","21","1","311","0","3","0","2","75","9.14","11.11","14.81","6.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","70.1","0.1","3.34"
"Jack Doyle","IND","16","TE","14","12","0","72","0","1","0","0","85.7","1.57","5.14","6","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.2","0.08","2.1"
"Tim Wright","DET","9","TE","15","9","0","77","0","2","0","3","60","9.4","5.13","8.56","2.89","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","28.7","0.15","3.19"
"Jake Stoneburner","MIA","11","TE","5","5","0","47","0","2","0","0","100","9.4","9.4","9.4","2.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.7","0.18","4.34"
"MarQueis Gray","BUF","4","TE","1","1","0","2","0","0","0","0","100","-3","2","2","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.05","1.2"
"Justice Cunningham","SL","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Michael Williams","NE","15","TE","5","3","0","26","0","0","0","0","60","4.4","5.2","8.67","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.01","1.87"
"Luke Willson","SEA","14","TE","25","17","0","213","0","1","0","1","68","7.92","8.52","12.53","5.94","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","44.3","0.1","2.61"
"Levine Toilolo","ATL","16","TE","11","7","0","44","0","0","0","1","63.6","3.82","4","6.29","3.57","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","11.4","0.02","1.63"
"Dion Sims","MIA","13","TE","25","18","0","127","0","1","0","2","72","6.6","5.08","7.06","4.56","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","36.7","0.08","2.04"
"Brandon Williams","MIA","3","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Vance McDonald","SF","14","TE","46","30","0","326","0","3","0","5","65.2","8.33","7.09","10.87","6.03","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","80.6","0.17","2.69"
"Tyler Eifert","CIN","13","TE","66","52","0","615","1","13","0","7","78.8","8.62","9.32","11.83","4.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","191.5","0.25","3.68"
"Larry Donnell","NYG","8","TE","41","29","0","223","0","2","0","2","70.7","6.49","5.44","7.69","3.03","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","63.3","0.17","2.18"
"Derek Carrier","WAS","12","TE","22","17","0","141","0","1","0","1","77.3","5.73","6.41","8.29","4.82","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","37.1","0.09","2.18"
"Phillip Supernaw","TEN","13","TE","4","3","0","32","0","0","0","1","75","6.75","8","10.67","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","6.2","0.09","2.07"
"Garrett Celek","SF","11","TE","26","19","0","186","0","3","0","0","73.1","6.35","7.15","9.79","5.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","55.6","0.14","2.93"
"James Hanna","DAL","14","TE","14","9","0","79","0","0","0","2","64.3","4.07","5.64","8.78","8.56","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.08","1.88"
"Ladarius Green","SD","13","TE","56","37","0","429","0","4","0","3","66.1","8.66","7.66","11.59","5.97","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","2","103.9","0.16","2.81"
"Dwayne Allen","IND","13","TE","26","16","0","109","0","1","0","0","61.5","5.96","4.19","6.81","3.75","","","","","","","","","","","","1","0","1","0","0","0","1","0","0","0","0","","","","","","","","","0","0","33","0.07","1.94"
"Coby Fleener","IND","16","TE","81","54","1","491","0","3","1","4","66.7","8.26","6.06","9.09","3.19","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","121.1","0.16","2.24"
"Kyle Miller","SD","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Konrad Reuland","BLT","4","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Virgil Green","DEN","16","TE","14","12","0","173","0","1","0","0","85.7","5.21","12.36","14.42","10.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","35.3","0.09","2.94"
"Richard Gordon","BLT","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Charles Clay","BUF","13","TE","75","51","1","528","1","3","1","5","68","7.19","7.04","10.35","4.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","121.8","0.16","2.39"
"Lee Smith","OAK","15","TE","13","12","0","70","0","1","0","0","92.3","1.08","5.38","5.83","5.42","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25","0.05","2.08"
"Kyle Rudolph","MIN","16","TE","64","49","1","495","1","5","1","2","76.6","8.77","7.73","10.1","4.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","128.5","0.15","2.62"
"J.J. Watt","HST","3","TE","1","0","0","0","0","0","0","0","0","7","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Richard Brockel","CAR","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jeff Cumberland","NYJ","14","TE","13","5","1","77","0","0","0","1","38.5","10.15","5.92","15.4","11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.7","0.05","2.54"
"Anthony McCoy","SEA","6","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Andrew Quarless","GB","5","TE","4","4","0","31","0","0","0","0","100","6","7.75","7.75","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.1","0.06","1.77"
"Clay Harbor","JAX","15","TE","18","14","0","149","0","1","0","1","77.8","6.78","8.28","10.64","3.93","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","34.9","0.11","2.49"
"Garrett Graham","HST","8","TE","18","4","0","30","0","1","0","5","22.2","9.33","1.67","7.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13","0.04","3.25"
"John Phillips","SD","15","TE","11","10","0","69","0","1","0","0","90.9","5.09","6.27","6.9","2.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.9","0.1","2.29"
"Brandon Myers","TB","11","TE","16","12","0","127","0","0","0","2","75","8.75","7.94","10.58","1.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.7","0.08","2.06"
"Bear Pascoe","DET","3","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Zach Miller","CHI","15","TE","42","34","1","439","1","5","1","0","81","7.33","10.45","12.91","6.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","107.9","0.19","3.17"
"James Casey","DEN","3","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chase Coffman","SEA","2","TE","10","8","0","71","0","1","0","0","80","5.9","7.1","8.88","2.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.1","0.29","2.64"
"Jared Cook","SL","16","TE","69","39","1","481","0","0","0","9","56.5","9.33","6.97","12.33","4.95","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","1","1","87.1","0.13","2.23"
"Brandon Pettigrew","DET","8","TE","13","7","0","67","0","1","0","2","53.8","5.69","5.15","9.57","5.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.7","0.07","2.81"
"Gary Barnidge","CLV","16","TE","119","79","1","1043","3","9","0","7","66.4","10.2","8.76","13.2","4.61","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","237.3","0.25","3"
"Craig Stevens","TEN","16","TE","13","12","0","121","0","2","0","0","92.3","7.23","9.31","10.08","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","36.1","0.08","3.01"
"Scott Chandler","NE","15","TE","41","23","0","259","0","4","0","6","56.1","10.29","6.32","11.26","3.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","72.9","0.19","3.17"
"Matt Spaeth","PIT","13","TE","3","2","0","10","0","0","0","1","66.7","4","3.33","5","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.01","1.5"
"Greg Olsen","CAR","16","TE","115","77","1","1104","3","7","0","4","67","10.76","9.6","14.34","4.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","229.4","0.22","2.98"
"Daniel Fells","NYG","2","TE","7","6","0","60","0","0","0","0","85.7","4","8.57","10","5.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12","0.18","2"
"Anthony Fasano","TEN","16","TE","39","26","0","289","0","2","0","3","66.7","7.08","7.41","11.12","5.77","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","66.9","0.12","2.57"
"Marcedes Lewis","JAX","16","TE","33","16","1","226","0","0","0","2","48.5","7.85","6.85","14.13","9.94","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","38.6","0.06","2.41"
"Vernon Davis","DEN","15","TE","54","38","1","395","0","0","0","3","70.4","9.74","7.31","10.39","4.11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","77.5","0.13","2.04"
"Alex Smith","WAS","3","TE","1","0","0","0","0","0","0","1","0","6","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Heath Miller","PIT","15","TE","77","60","0","535","1","2","0","1","77.9","5.77","6.95","8.92","3.77","","","","","","","","","","","","1","0","2","0","0","0","2","2","0","0","0","","","","","","","","","1","1","125.7","0.13","2.06"
"Brian Parker","KC","9","TE","1","1","0","6","0","0","0","0","100","-2","6","6","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.02","1.6"
"Will Tye","NYG","13","TE","57","42","1","464","0","3","0","5","73.7","5.96","8.14","11.05","4.9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","106.4","0.2","2.53"
"E.J. Bibbs","CLV","7","TE","2","1","0","7","0","0","0","0","50","10","3.5","7","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.05","1.7"
"Matt LaCosse","NYG","2","TE","3","3","0","22","0","0","0","0","100","5","7.33","7.33","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.2","0.24","1.73"
"Blake Bell","SF","14","TE","22","15","1","186","0","0","0","1","68.2","7.64","8.45","12.4","6.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","33.6","0.1","2.24"
"Tyler Kroft","CIN","16","TE","13","11","0","129","0","1","0","1","84.6","6.08","9.92","11.73","6.55","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.9","0.09","2.72"
"Clive Walford","OAK","16","TE","49","28","0","329","0","3","0","3","57.1","9.8","6.71","11.75","4.79","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","78.9","0.18","2.82"
"Maxx Williams","BLT","14","TE","45","32","0","268","0","1","0","1","71.1","6","5.96","8.38","4.72","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","64.8","0.14","2.02"
"Jerome Cunningham","NYG","9","TE","15","8","0","59","0","0","0","2","53.3","8","3.93","7.38","3.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.9","0.07","1.74"
"Erik Swoope","IND","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cameron Brate","TB","14","TE","30","23","1","288","0","3","0","0","76.7","10.77","9.6","12.52","2.26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","69.8","0.21","3.03"
"Scott Simonson","CAR","6","TE","1","1","0","10","0","0","0","0","100","1","10","10","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.06","2"
"Richard Rodgers","GB","16","TE","82","58","1","510","1","8","1","2","70.7","6.9","6.22","8.79","3.98","","","","","","","","","","","","1","0","11","0","0","0","11","2","0","0","0","","","","","","","","","1","1","158.1","0.2","2.68"
"Eric Ebron","DET","14","TE","65","47","2","537","0","5","0","6","72.3","6.17","8.26","11.43","6.36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","130.7","0.21","2.78"
"Demetrius Harris","KC","16","TE","12","7","0","74","0","1","0","2","58.3","7.83","6.17","10.57","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","20.4","0.06","2.91"
"Josh Hill","NO","16","TE","28","16","0","120","0","2","0","1","57.1","5.39","4.29","7.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","40","0.09","2.5"
"Brian Leonhardt","SF","4","TE","1","1","0","4","0","0","0","0","100","3","4","4","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.06","1.4"
"Chris Gragg","BUF","13","TE","19","12","0","150","0","0","0","0","63.2","10","7.89","12.5","4.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","27","0.08","2.25"
"Ryan Griffin","HST","9","TE","34","20","0","251","0","2","0","3","58.8","9.56","7.38","12.55","4.95","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","57.1","0.16","2.85"
"Mychal Rivera","OAK","16","TE","44","32","0","280","0","1","0","1","72.7","7.8","6.36","8.75","4.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","66","0.16","2.06"
"Jordan Reed","WAS","14","TE","111","87","0","952","2","11","0","3","78.4","6.59","8.58","10.94","5.59","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","3","","","","","","","","","0","0","248.2","0.35","2.85"
"Travis Kelce","KC","16","TE","99","72","1","875","1","5","1","6","72.7","5.7","8.84","12.15","7.51","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","1","2","189.5","0.2","2.63"
"Gavin Escobar","DAL","14","TE","13","8","0","64","0","1","0","0","61.5","7.54","4.92","8","4.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","20.4","0.09","2.55"
"Zach Ertz","PHI","15","TE","106","75","2","853","2","2","0","7","70.8","9.15","8.05","11.37","4.27","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","172.3","0.22","2.3"
"Cooper Helfet","SEA","13","TE","18","13","0","130","0","0","0","2","72.2","5.89","7.22","10","5.85","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","26","0.1","2"
"Rhett Ellison","MIN","15","TE","14","11","1","124","0","1","0","1","78.6","0.5","8.86","11.27","11.36","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","29.4","0.06","2.67"
"Mark Herzlich","NYG","2","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Julius Thomas","JAX","12","TE","75","46","0","455","1","5","0","6","61.3","8.79","6.07","9.89","3.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","121.5","0.22","2.64"
"Luke Stocker","TB","14","TE","12","9","0","61","0","1","0","1","75","2.58","5.08","6.78","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.1","0.04","2.34"
"Jordan Cameron","MIA","16","TE","64","35","0","386","0","3","0","3","54.7","11.05","6.03","11.03","2.46","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","91.6","0.12","2.62"
"Rob Housler","CHI","9","TE","6","4","0","33","0","0","0","0","66.7","8.17","5.5","8.25","2.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.3","0.1","1.82"
"Lance Kendricks","SL","15","TE","36","25","0","245","0","2","0","4","69.4","6.94","6.81","9.8","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","61.5","0.11","2.46"
"Jim Dray","CLV","16","TE","15","6","0","61","0","0","0","2","40","8.53","4.07","10.17","5.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.1","0.03","2.02"
"Mickey Shuler","ATL","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Michael Hoomanawanui","NO","14","TE","14","11","0","76","0","3","0","1","78.6","6.29","5.43","6.91","2.55","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","36.6","0.1","3.05"
"Jimmy Graham","SEA","11","TE","68","48","1","605","1","2","0","2","70.6","9.12","8.9","12.6","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","120.5","0.21","2.51"
"Tony Moeaki","ATL","9","TE","4","3","1","58","0","1","1","1","75","3.25","14.5","19.33","17.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.8","0.17","4.93"
"Ed Dickson","CAR","16","TE","25","17","0","121","0","2","0","2","68","6.48","4.84","7.12","3.24","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","41.1","0.07","2.42"
"Rob Gronkowski","NE","15","TE","113","72","5","1176","5","11","2","4","63.7","10.95","10.41","16.33","7.58","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","255.6","0.27","3.55"
"Jermaine Gresham","ARZ","15","TE","27","18","0","223","0","1","0","2","66.7","9.33","8.26","12.39","4.22","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","46.3","0.08","2.57"
"Matthew Mulligan","BUF","12","TE","1","1","0","2","0","0","0","0","100","0","2","2","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.01","1.2"
"Kellen Davis","NYJ","16","TE","8","3","0","18","0","1","0","1","37.5","8.25","2.25","6","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.8","0.02","3.6"
"Jacob Tamme","ATL","15","TE","78","59","1","657","1","1","0","1","75.6","8.24","8.42","11.14","3.73","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","130.7","0.17","2.22"
"Martellus Bennett","CHI","11","TE","76","53","0","439","0","3","0","4","69.7","6","5.78","8.28","4.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","2","","","","","","","","","0","0","114.9","0.16","2.17"
"Brent Celek","PHI","16","TE","32","27","2","398","1","3","0","0","84.4","9.22","12.44","14.74","6.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","84.8","0.14","3.14"
"Delanie Walker","TEN","15","TE","130","94","2","1088","1","6","2","5","72.3","9.58","8.37","11.57","4.23","","","","","","","","","","","","1","0","36","0","0","0","36","11","0","0","0","","","","","","","","","0","1","242.4","0.35","2.55"
"Kyle Williams","BUF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Owen Daniels","DEN","16","TE","73","46","0","517","1","3","0","5","63","7.07","7.08","11.24","5.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","115.7","0.14","2.52"
"Benjamin Watson","NO","16","TE","102","74","1","825","2","6","0","7","72.5","9.26","8.09","11.15","3.55","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","192.5","0.19","2.6"
"Antonio Gates","SD","11","TE","75","56","1","630","0","5","0","3","74.7","8.6","8.4","11.25","4.18","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","149","0.3","2.66"
"Jason Witten","DAL","16","TE","100","77","0","713","0","3","0","0","77","7.42","7.13","9.26","2.96","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","166.3","0.16","2.16"
