"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Thomas Rawls","SEA","9","RB","17","13","0","96","0","0","0","1","76.5","0","5.65","7.38","6.77","","","","","","","","","","","","109","1","349","1","3","1","3.2","2.17","13","0.12","0","","","","","","","","","0","0","75.5","0.25","0.62"
"Malcolm Brown","LA","9","RB","3","3","0","46","0","0","0","0","100","1.67","15.33","15.33","13.67","","","","","","","","","","","","18","0","39","0","0","0","2.17","2.39","1","0.06","1","","","","","","","","","0","0","11.5","0.19","0.55"
"Terrell Watson","PHI","1","RB","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","9","0","28","0","1","0","3.11","2.11","0","0","0","","","","","","","","","0","0","10.3","0.86","1.03"
"Terrence Magee","SEA","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","12","0","0","0","4","2","0","0","0","","","","","","","","","0","0","1.2","0.2","0.4"
"George Farmer","SEA","2","RB","3","1","0","4","0","0","0","1","33.3","-1.33","1.33","4","6","","","","","","","","","","","","1","0","1","0","0","0","1","1","0","0","0","","","","","","","","","0","0","1.5","0.06","0.75"
"Akeem Hunt","HST","8","RB","3","3","0","29","0","0","0","0","100","-2.67","9.67","9.67","12.33","","","","","","","","","","","","20","0","109","0","0","0","5.45","2.3","4","0.2","2","","","","","","","","","0","0","16.8","0.28","0.73"
"Corey Grant","JAX","6","RB","4","4","0","35","0","1","0","0","100","1","8.75","8.75","7.75","","","","","","","","","","","","32","1","164","1","1","1","5.13","3.81","3","0.09","0","","","","","","","","","0","0","35.9","0.36","1"
"Raheem Mostert","SF","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","6","0","0","0","6","3","0","0","0","","","","","","","","","0","0","0.6","0.15","0.6"
"Terron Ward","ATL","5","RB","2","1","0","11","0","0","0","1","50","3","5.5","11","8","","","","","","","","","","","","31","1","151","0","0","0","4.87","2.42","3","0.1","0","","","","","","","","","0","0","17.2","0.26","0.54"
"Zach Zenner","DET","11","RB","21","18","0","196","0","0","0","0","85.7","-0.48","9.33","10.89","11.06","","","","","","","","","","","","88","0","334","0","4","0","3.8","2.89","11","0.13","1","","","","","","","","","0","0","95","0.32","0.9"
"Marcus Murphy","NO","1","RB","1","1","0","3","0","0","0","0","100","1","3","3","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.3","1.3","1.3"
"Cameron Artis-Payne","CAR","3","RB","1","1","0","11","0","0","0","0","100","-4","11","11","15","","","","","","","","","","","","36","0","144","0","2","0","4","2.47","7","0.19","0","","","","","","","","","0","0","28.5","0.34","0.77"
"Jay Ajayi","MIA","15","RB","33","27","0","151","0","0","0","2","81.8","1.12","4.58","5.59","4.85","","","","","","","","","","","","260","4","1273","4","8","1","4.9","3.47","58","0.22","4","","","","","","","","","0","0","217.4","0.37","0.76"
"Mike Davis","SF","6","RB","5","3","0","25","0","0","0","2","60","2.2","5","8.33","5.67","","","","","","","","","","","","19","0","50","0","1","0","2.63","1.63","0","0","1","","","","","","","","","0","0","16.5","0.25","0.75"
"Javorius Allen","BLT","4","RB","3","3","0","15","0","0","0","0","100","-2.33","5","5","7.33","","","","","","","","","","","","9","0","34","0","0","0","3.78","2.33","1","0.11","0","","","","","","","","","0","0","7.9","0.19","0.66"
"Jeremy Langford","CHI","12","RB","24","19","0","142","0","0","0","2","79.2","0.79","5.92","7.47","7.26","","","","","","","","","","","","62","0","200","0","4","0","3.23","1.94","5","0.08","2","","","","","","","","","0","0","77.2","0.31","0.95"
"Matt Jones","WAS","7","RB","8","8","0","73","0","0","0","0","100","2.13","9.13","9.13","7","","","","","","","","","","","","99","1","460","2","3","0","4.65","2.85","12","0.12","3","","","","","","","","","0","0","79.3","0.36","0.74"
"Ty Montgomery","GB","14","RB","49","44","0","348","0","0","0","2","89.8","0.65","7.1","7.91","7.52","","","","","","","","","","","","77","1","457","1","3","0","5.94","4.88","18","0.23","2","","","","","","","","","0","0","142.5","0.36","1.18"
"David Johnson","ARZ","16","RB","107","80","1","879","1","4","0","4","74.8","4.58","8.21","10.99","8.03","","","","","","","","","","","","293","2","1243","4","16","1","4.24","2.53","44","0.15","5","","","","","","","","","1","1","412.2","0.43","1.11"
"Duke Johnson Jr.","CLV","16","RB","68","53","0","514","0","0","0","3","77.9","1.81","7.56","9.7","8.21","","","","","","","","","","","","73","0","358","0","1","0","4.9","2.68","13","0.18","2","","","","","","","","","0","0","146.2","0.32","1.16"
"Tevin Coleman","ATL","13","RB","37","31","3","421","1","3","0","3","83.8","1.78","11.38","13.58","12.29","","","","","","","","","","","","118","1","520","0","8","1","4.41","2.75","14","0.12","1","","","","","","","","","0","0","191.1","0.54","1.28"
"Ameer Abdullah","DET","2","RB","5","5","0","57","0","1","0","0","100","0.4","11.4","11.4","11","","","","","","","","","","","","18","0","101","0","0","0","5.61","4.17","6","0.33","0","","","","","","","","","0","0","26.8","0.47","1.17"
"T.J. Yeldon","JAX","15","RB","60","50","0","312","0","1","0","2","83.3","-0.93","5.2","6.24","7.42","","","","","","","","","","","","130","0","465","0","1","0","3.58","2.26","23","0.18","2","","","","","","","","","0","0","139.7","0.24","0.78"
"Melvin Gordon III","SD","13","RB","53","41","0","419","0","2","0","1","77.4","0.45","7.91","10.22","10.24","","","","","","","","","","","","254","3","997","3","10","0","3.93","2.46","34","0.13","2","","","","","","","","","0","1","254.6","0.39","0.86"
"Todd Gurley II","LA","16","RB","55","43","0","327","0","0","0","3","78.2","0.67","5.95","7.6","8.19","","","","","","","","","","","","278","0","885","0","6","0","3.18","2.18","28","0.1","2","","","","","","","","","0","0","200.2","0.27","0.62"
"Isaiah Crowell","CLV","16","RB","47","40","1","319","0","0","0","5","85.1","-0.34","6.79","7.97","8.5","","","","","","","","","","","","198","3","952","4","7","1","4.81","3.18","23","0.12","2","","","","","","","","","0","0","209.1","0.37","0.88"
"Fitzgerald Toussaint","PIT","9","RB","3","3","0","33","0","0","0","0","100","-3.67","11","11","14.67","","","","","","","","","","","","14","0","58","0","0","0","4.14","2.36","0","0","0","","","","","","","","","0","1","12.1","0.26","0.71"
"Damien Williams","MIA","15","RB","28","23","2","249","0","3","0","0","82.1","3.39","8.89","10.83","9.39","","","","","","","","","","","","35","0","115","0","3","0","3.29","2.8","13","0.37","1","","","","","","","","","0","0","95.4","0.59","1.64"
"George Atkinson","CLV","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","7","0","34","0","1","0","4.86","2.71","1","0.14","0","","","","","","","","","0","0","9.4","0.43","1.34"
"Orleans Darkwa","NYG","4","RB","4","2","0","12","0","0","0","1","50","-1.5","3","6","9","","","","","","","","","","","","30","0","111","0","2","0","3.7","2.53","4","0.13","0","","","","","","","","","0","0","26.3","0.42","0.82"
"Charcandrick West","KC","15","RB","34","28","0","188","0","2","0","1","82.4","0.21","5.53","6.71","7.18","","","","","","","","","","","","88","0","293","0","1","0","3.33","2.34","11","0.13","0","","","","","","","","","0","0","94.1","0.26","0.81"
"Antonio Andrews","TEN","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","15","0","0","0","7.5","4","0","0","0","","","","","","","","","0","0","1.5","0.17","0.75"
"Juwan Thompson","DEN","5","RB","1","0","0","0","0","0","0","0","0","-5","0","0","0","","","","","","","","","","","","8","0","26","0","1","0","3.25","6.25","0","0","0","","","","","","","","","0","0","8.6","0.22","1.07"
"Kapri Bibbs","DEN","8","RB","3","2","1","75","0","1","1","0","66.7","-0.67","25","37.5","40","","","","","","","","","","","","29","0","129","0","0","0","4.45","2.48","2","0.07","0","","","","","","","","","0","0","28.4","0.31","0.92"
"Alfred Blue","HST","14","RB","15","12","0","40","0","0","0","0","80","2.2","2.67","3.33","2.25","","","","","","","","","","","","100","0","420","0","1","0","4.2","2.32","12","0.12","2","","","","","","","","","0","0","64","0.27","0.57"
"Lorenzo Taliaferro","BLT","1","RB","3","3","0","10","0","0","0","0","100","-1","3.33","3.33","4.33","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","4","0.36","1"
"James White","NE","16","RB","76","60","1","551","0","5","0","4","78.9","1.3","7.25","9.18","8.67","","","","","","","","","","","","39","0","166","0","0","0","4.26","1.97","6","0.15","0","","","","","","","","","0","1","161.7","0.38","1.63"
"Ka'Deem Carey","CHI","11","RB","7","5","0","55","0","0","0","2","71.4","-0.71","7.86","11","11.8","","","","","","","","","","","","32","0","126","0","0","0","3.94","3.03","5","0.16","0","","","","","","","","","0","0","23.1","0.24","0.62"
"Andre Williams","SD","1","RB","2","0","0","0","0","0","0","2","0","-0.5","0","0","0","","","","","","","","","","","","18","0","87","0","0","0","4.83","2.83","1","0.06","0","","","","","","","","","0","0","8.7","0.32","0.48"
"Devonta Freeman","ATL","16","RB","61","54","0","462","0","2","0","3","88.5","1.18","7.57","8.56","7.85","","","","","","","","","","","","227","2","1079","2","11","1","4.75","2.22","34","0.15","1","","","","","","","","","0","1","286.1","0.47","1.02"
"Jerick McKinnon","MIN","15","RB","51","43","1","255","0","2","0","2","84.3","-0.08","5","5.93","6.44","","","","","","","","","","","","159","0","539","0","2","0","3.39","2.04","22","0.14","0","","","","","","","","","1","2","146.4","0.29","0.72"
"Terrance West","BLT","16","RB","40","34","0","236","0","1","0","1","85","0.72","5.9","6.94","7.32","","","","","","","","","","","","193","1","774","1","5","0","4.01","2.63","28","0.15","2","","","","","","","","","0","0","171","0.39","0.75"
"Charles Sims","TB","7","RB","29","24","0","190","0","1","0","1","82.8","1.93","6.55","7.92","7.46","","","","","","","","","","","","51","0","149","0","1","0","2.92","2.25","3","0.06","1","","","","","","","","","0","0","69.9","0.29","0.93"
"Carlos Hyde","SF","13","RB","32","27","0","163","0","3","0","1","84.4","2.34","5.09","6.04","5.52","","","","","","","","","","","","217","2","988","2","6","0","4.55","3.06","37","0.17","5","","","","","","","","","1","1","196.1","0.37","0.8"
"Jeremy Hill","CIN","15","RB","25","21","0","174","0","0","0","0","84","-0.24","6.96","8.29","8.05","","","","","","","","","","","","222","3","839","2","9","1","3.78","2.46","23","0.1","0","","","","","","","","","0","0","176.3","0.4","0.73"
"Fozzy Whittaker","CAR","16","RB","31","25","0","226","0","0","0","4","80.6","0.55","7.29","9.04","9.44","","","","","","","","","","","","57","0","265","1","0","0","4.65","2.11","6","0.11","1","","","","","","","","","0","0","74.1","0.24","0.9"
"Khiry Robinson","NYJ","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","8","0","22","0","0","0","2.75","3","3","0.38","1","","","","","","","","","0","0","2.2","0.13","0.28"
"Benny Cunningham","LA","11","RB","20","16","0","91","0","0","0","2","80","0.95","4.55","5.69","5.06","","","","","","","","","","","","21","0","101","0","0","0","4.81","2.43","3","0.14","1","","","","","","","","","0","0","35.2","0.2","0.95"
"C.J. Anderson","DEN","7","RB","20","16","0","128","0","1","0","2","80","1.35","6.4","8","7.31","","","","","","","","","","","","110","0","437","1","4","0","3.97","2.39","13","0.12","0","","","","","","","","","0","0","102.5","0.33","0.81"
"Kerwynn Williams","ARZ","6","RB","2","1","0","6","0","0","0","0","50","0.5","3","6","7","","","","","","","","","","","","18","1","157","0","2","1","8.72","5.56","6","0.33","0","","","","","","","","","0","0","29.3","0.59","1.54"
"Theo Riddick","DET","10","RB","62","53","0","371","0","5","0","4","85.5","0.63","5.98","7","7.17","","","","","","","","","","","","92","1","357","0","1","0","3.88","2.73","15","0.16","0","","","","","","","","","0","0","161.8","0.38","1.12"
"Spencer Ware","KC","14","RB","42","33","2","447","1","2","1","1","78.6","2.67","10.64","13.55","11.67","","","","","","","","","","","","214","2","921","1","3","0","4.3","2.81","30","0.14","4","","","","","","","","","0","0","199.8","0.37","0.81"
"Rex Burkhead","CIN","10","RB","20","17","0","145","0","0","0","0","85","0.15","7.25","8.53","8.76","","","","","","","","","","","","74","0","344","1","2","0","4.65","3.03","11","0.15","1","","","","","","","","","0","0","77.9","0.33","0.86"
"Mike James","TB","3","RB","4","4","0","22","0","0","0","0","100","2","5.5","5.5","3.5","","","","","","","","","","","","4","0","19","0","0","0","4.75","3.25","1","0.25","0","","","","","","","","","0","0","8.1","0.17","1.01"
"Andre Ellington","ARZ","16","RB","16","12","0","85","0","0","0","0","75","1.56","5.31","7.08","5.92","","","","","","","","","","","","34","0","96","0","0","0","2.82","1.82","3","0.09","0","","","","","","","","","0","0","30.1","0.2","0.65"
"Kenjon Barner","PHI","13","RB","8","5","0","42","0","0","0","2","62.5","-0.38","5.25","8.4","10.2","","","","","","","","","","","","27","0","129","0","2","0","4.78","2.04","1","0.04","0","","","","","","","","","0","0","34.1","0.34","1.07"
"Latavius Murray","OAK","14","RB","38","33","0","264","0","0","0","1","86.8","-0.24","6.95","8","8.55","","","","","","","","","","","","195","1","788","2","12","0","4.04","2.6","20","0.1","2","","","","","","","","","0","0","210.2","0.4","0.92"
"Mike Gillislee","BUF","15","RB","11","9","0","50","0","1","0","0","81.8","0.55","4.55","5.56","5","","","","","","","","","","","","101","1","577","0","8","1","5.71","3.35","16","0.16","0","","","","","","","","","0","0","125.7","0.44","1.14"
"Chris Thompson","WAS","16","RB","59","49","0","349","0","2","0","3","83.1","1.81","5.92","7.12","5.14","","","","","","","","","","","","68","0","356","0","3","0","5.24","3.13","14","0.21","2","","","","","","","","","0","1","149.5","0.31","1.28"
"Stepfan Taylor","ARZ","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","4","0","12","0","0","0","3","4","0","0","0","","","","","","","","","0","0","1.2","0.11","0.3"
"Denard Robinson","JAX","6","RB","5","3","0","22","0","0","0","1","60","0","4.4","7.33","10.33","","","","","","","","","","","","41","0","144","0","0","0","3.51","1.76","0","0","0","","","","","","","","","0","0","19.6","0.19","0.45"
"Knile Davis","KC","9","RB","7","5","0","25","0","0","0","1","71.4","0.43","3.57","5","4.4","","","","","","","","","","","","18","0","28","0","0","0","1.56","1.44","1","0.06","0","","","","","","","","","0","0","10.3","0.17","0.45"
"J.J. Wilcox","DAL","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Christine Michael","GB","15","RB","27","22","0","107","0","1","0","2","81.5","0.26","3.96","4.86","5.59","","","","","","","","","","","","148","2","583","1","7","2","3.94","2.77","29","0.2","2","","","","","","","","","0","0","139","0.35","0.82"
"Eddie Lacy","GB","5","RB","6","4","0","28","0","0","0","0","66.7","-4","4.67","7","10.5","","","","","","","","","","","","71","0","360","1","0","0","5.07","3.41","19","0.27","0","","","","","","","","","0","0","42.8","0.26","0.57"
"Le'Veon Bell","PIT","12","RB","89","75","0","616","0","2","0","6","84.3","-0.06","6.92","8.21","9.07","","","","","","","","","","","","261","1","1268","6","7","0","4.86","3.01","47","0.18","4","","","","","","","","","1","1","317.4","0.41","0.94"
"Giovani Bernard","CIN","10","RB","48","39","0","336","1","1","0","2","81.3","1.75","7","8.62","6.67","","","","","","","","","","","","91","0","337","0","2","0","3.7","2.33","8","0.09","1","","","","","","","","","0","0","124.3","0.32","0.96"
"Jonathan Grimes","HST","9","RB","17","13","0","94","0","0","0","1","76.5","1.12","5.53","7.23","6.15","","","","","","","","","","","","23","0","105","0","0","0","4.57","2.22","1","0.04","0","","","","","","","","","0","0","32.9","0.19","0.91"
"Bobby Rainey Jr.","NYG","11","RB","23","20","0","153","0","0","0","0","87","-0.35","6.65","7.65","9.05","","","","","","","","","","","","17","0","63","0","0","0","3.71","1.71","2","0.12","0","","","","","","","","","0","0","41.6","0.29","1.12"
"Brandon Bolden","NE","4","RB","4","2","0","15","0","0","0","2","50","7","3.75","7.5","8","","","","","","","","","","","","1","0","4","0","0","0","4","4","0","0","0","","","","","","","","","0","0","3.9","0.3","1.3"
"Travaris Cadet","NO","15","RB","50","40","0","281","0","4","0","4","80","3.38","5.62","7.03","5.15","","","","","","","","","","","","4","0","19","0","0","0","4.75","1","0","0","0","","","","","","","","","0","0","94","0.38","2.14"
"Joe Banyard","JAX","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","7","0","0","0","3.5","1.5","0","0","0","","","","","","","","","0","0","0.7","0.05","0.35"
"Lance Dunbar","DAL","13","RB","22","16","0","122","0","0","0","2","72.7","1.73","5.55","7.63","5.5","","","","","","","","","","","","9","0","31","0","1","0","3.44","1.89","1","0.11","1","","","","","","","","","0","0","37.3","0.27","1.49"
"Daryl Richardson","PIT","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","7","0","0","0","3.5","3","0","0","0","","","","","","","","","0","0","0.7","0.14","0.35"
"Alfred Morris","DAL","14","RB","5","3","0","11","0","0","0","0","60","-0.6","2.2","3.67","3","","","","","","","","","","","","69","0","243","0","2","0","3.52","2.22","6","0.09","0","","","","","","","","","0","0","40.4","0.31","0.56"
"Robert Turbin","IND","15","RB","33","26","0","179","0","1","0","3","78.8","-0.91","5.42","6.88","8.23","","","","","","","","","","","","47","0","164","0","7","0","3.49","2.47","10","0.21","0","","","","","","","","","0","0","108.3","0.36","1.48"
"Lamar Miller","HST","14","RB","36","31","0","188","0","1","0","0","86.1","0.67","5.22","6.06","5.58","","","","","","","","","","","","268","1","1073","4","5","0","4","1.99","23","0.09","2","","","","","","","","","0","0","193.1","0.31","0.65"
"Ronnie Hillman","SD","8","RB","11","7","0","93","0","0","0","1","63.6","-2","8.45","13.29","14.43","","","","","","","","","","","","41","0","133","0","0","0","3.24","2.29","3","0.07","0","","","","","","","","","0","0","29.6","0.22","0.62"
"Isaiah Pead","MIA","2","RB","1","1","0","6","0","0","0","0","100","-1","6","6","7","","","","","","","","","","","","8","0","22","0","0","0","2.75","1.5","3","0.38","0","","","","","","","","","0","0","3.8","0.17","0.42"
"Doug Martin","TB","8","RB","16","14","0","134","0","0","0","1","87.5","1.75","8.38","9.57","7.64","","","","","","","","","","","","144","0","421","0","3","0","2.92","2.51","21","0.15","1","","","","","","","","","0","0","87.5","0.27","0.55"
"Chase Reynolds","LA","3","RB","1","1","0","4","0","0","0","0","100","1","4","4","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.47","1.4"
"DuJuan Harris","SF","8","RB","9","8","1","115","0","1","1","0","88.9","-0.67","12.78","14.38","15.38","","","","","","","","","","","","38","0","138","0","0","0","3.63","2.16","5","0.13","2","","","","","","","","","0","0","39.3","0.3","0.85"
"Shaun Draughn","SF","14","RB","37","29","0","263","0","2","0","3","78.4","3.76","7.11","9.07","6.55","","","","","","","","","","","","74","0","196","0","4","0","2.65","1.97","11","0.15","1","","","","","","","","","0","0","110.9","0.35","1.08"
"Matt Asiata","MIN","16","RB","38","32","0","263","0","0","0","5","84.2","-0.13","6.92","8.22","8.38","","","","","","","","","","","","121","0","402","0","6","0","3.32","2.03","11","0.09","1","","","","","","","","","0","0","134.5","0.33","0.88"
"Jordan Todman","IND","5","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","9","0","59","0","0","0","6.56","1.78","2","0.22","0","","","","","","","","","0","0","5.9","0.42","0.66"
"Dion Lewis","NE","7","RB","22","17","0","94","0","0","0","1","77.3","3.95","4.27","5.53","4.71","","","","","","","","","","","","64","0","283","0","0","0","4.42","2.14","8","0.13","1","","","","","","","","","0","0","54.7","0.34","0.68"
"Jacquizz Rodgers","TB","10","RB","15","13","0","98","0","0","0","0","86.7","0.13","6.53","7.54","7.15","","","","","","","","","","","","129","1","560","2","2","0","4.34","2.74","18","0.14","0","","","","","","","","","0","0","90.8","0.27","0.64"
"Bilal Powell","NYJ","16","RB","69","58","0","385","0","2","0","3","84.1","-0.52","5.58","6.64","7.24","","","","","","","","","","","","131","0","722","2","3","0","5.51","3.21","22","0.17","1","","","","","","","","","0","0","198.7","0.37","1.05"
"Taiwan Jones","OAK","7","RB","4","4","0","43","0","0","0","0","100","-4.5","10.75","10.75","15.25","","","","","","","","","","","","1","0","-8","0","0","0","-8","-3","2","2","0","","","","","","","","","0","0","7.5","0.44","1.5"
"Stevan Ridley","ATL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","7","0","0","0","2.33","2","1","0.33","0","","","","","","","","","0","0","0.7","0.23","0.23"
"DeMarco Murray","TEN","16","RB","64","53","0","377","0","3","0","1","82.8","0.42","5.89","7.11","6.87","","","","","","","","","","","","293","2","1287","5","9","1","4.39","2.39","46","0.16","3","","","","","","","","","0","0","291.4","0.34","0.84"
"Shane Vereen","NYG","5","RB","19","11","0","94","0","0","0","3","57.9","2.32","4.95","8.55","8.36","","","","","","","","","","","","33","0","158","0","1","0","4.79","2.45","4","0.12","2","","","","","","","","","0","0","42.2","0.36","0.96"
"Mark Ingram II","NO","16","RB","52","46","0","319","0","4","0","1","88.5","0.67","6.13","6.93","7.15","","","","","","","","","","","","205","2","1043","3","6","1","5.09","3.06","42","0.2","2","","","","","","","","","2","3","242.2","0.46","0.96"
"Chris Ivory","JAX","11","RB","26","20","0","186","0","0","0","2","76.9","0.38","7.15","9.3","9.25","","","","","","","","","","","","117","2","439","1","3","0","3.75","2.19","16","0.14","5","","","","","","","","","0","0","100.5","0.32","0.73"
"LeGarrette Blount","NE","16","RB","7","7","0","38","0","0","0","0","100","-0.71","5.43","5.43","6.14","","","","","","","","","","","","299","3","1161","4","18","2","3.88","2.48","42","0.14","2","","","","","","","","","0","0","234.9","0.44","0.77"
"Joique Bell","DET","2","RB","1","1","0","-2","0","0","0","0","100","-2","-2","-2","0","","","","","","","","","","","","3","0","6","0","0","0","2","1","0","0","0","","","","","","","","","0","0","1.4","0.2","0.35"
"James Starks","GB","9","RB","24","19","0","134","0","2","0","2","79.2","-1.83","5.58","7.05","8.89","","","","","","","","","","","","63","0","145","0","0","0","2.3","2.02","3","0.05","1","","","","","","","","","0","1","58.9","0.22","0.72"
"Donald Butler","MIA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dexter McCluster","SD","6","RB","10","7","0","36","0","0","0","1","70","1.6","3.6","5.14","5.86","","","","","","","","","","","","3","0","2","0","0","0","0.67","1","0","0","0","","","","","","","","","0","0","10.8","0.28","1.08"
"Ryan Mathews","PHI","13","RB","14","13","0","115","0","1","0","1","92.9","0.29","8.21","8.85","8.62","","","","","","","","","","","","155","0","661","2","8","0","4.26","2.43","14","0.09","3","","","","","","","","","2","2","144.6","0.5","0.86"
"C.J. Spiller","NYJ","6","RB","12","6","0","50","0","1","0","5","50","5.75","4.17","8.33","4.5","","","","","","","","","","","","6","0","18","0","0","0","3","0.83","0","0","1","","","","","","","","","0","0","18.8","0.34","1.57"
"Antone Smith","TB","3","RB","9","6","0","77","0","0","0","1","66.7","3","8.56","12.83","13.83","","","","","","","","","","","","10","0","47","0","0","0","4.7","2.2","2","0.2","2","","","","","","","","","0","0","18.4","0.34","1.15"
"Arian Foster","MIA","4","RB","9","6","1","78","0","0","0","1","66.7","2.33","8.67","13","11.83","","","","","","","","","","","","22","0","55","0","0","0","2.5","1.64","2","0.09","1","","","","","","","","","0","0","19.3","0.23","0.69"
"Rashad Jennings","NYG","13","RB","41","35","0","201","0","1","0","2","85.4","-2.32","4.9","5.74","7.8","","","","","","","","","","","","181","0","593","0","3","0","3.28","2.04","11","0.06","1","","","","","","","","","0","0","138.4","0.31","0.64"
"Cedric Peerman","CIN","2","RB","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","6","0","15","0","0","0","2.5","2.17","0","0","0","","","","","","","","","0","0","1.5","0.12","0.25"
"LeSean McCoy","BUF","15","RB","54","50","1","356","0","1","0","1","92.6","-0.63","6.59","7.12","8.06","","","","","","","","","","","","234","3","1267","7","13","1","5.41","2.42","43","0.18","3","","","","","","","","","1","1","296.3","0.46","1.04"
"Danny Woodhead","SD","2","RB","6","6","0","35","0","1","0","0","100","1.33","5.83","5.83","5.83","","","","","","","","","","","","19","0","116","0","0","0","6.11","1.89","2","0.11","0","","","","","","","","","0","0","27.1","0.49","1.08"
"Justin Forsett","DEN","9","RB","26","20","0","85","0","0","0","1","76.9","0.08","3.27","4.25","4.9","","","","","","","","","","","","87","1","291","0","1","0","3.34","2.24","11","0.13","2","","","","","","","","","0","0","63.6","0.24","0.59"
"Tim Hightower","NO","15","RB","23","22","1","200","0","1","1","0","95.7","-0.48","8.7","9.09","9.59","","","","","","","","","","","","133","0","548","1","4","0","4.12","2.36","9","0.07","0","","","","","","","","","0","1","126.8","0.44","0.82"
"Jamaal Charles","KC","3","RB","3","2","0","14","0","0","0","0","66.7","-2.67","4.67","7","8.5","","","","","","","","","","","","12","0","40","0","1","0","3.33","1.67","0","0","0","","","","","","","","","0","0","13.4","0.5","0.96"
"Matt Forte","NYJ","14","RB","37","30","1","263","0","1","0","4","81.1","-0.35","7.11","8.77","9.43","","","","","","","","","","","","218","0","813","2","7","0","3.73","2.4","18","0.08","1","","","","","","","","","0","0","185.6","0.38","0.75"
"Chris Johnson","ARZ","4","RB","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","25","0","95","0","1","0","3.8","2.64","2","0.08","0","","","","","","","","","0","0","15.5","0.37","0.62"
"Jonathan Stewart","CAR","13","RB","16","8","0","60","0","0","0","4","50","-0.13","3.75","7.5","9","","","","","","","","","","","","218","1","824","1","9","0","3.78","2.75","47","0.22","3","","","","","","","","","0","0","150.4","0.27","0.67"
"Darren McFadden","DAL","3","RB","5","3","0","17","0","0","0","2","60","-2","3.4","5.67","7.67","","","","","","","","","","","","24","0","87","0","0","0","3.63","2.13","1","0.04","0","","","","","","","","","0","0","13.4","0.28","0.5"
"Lawrence Timmons","PIT","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Adrian Peterson","MIN","3","RB","4","3","0","8","0","0","0","1","75","-1","2","2.67","3.67","","","","","","","","","","","","37","0","72","0","0","0","1.95","1.54","3","0.08","1","","","","","","","","","0","0","11","0.13","0.28"
"Roman Harper","NO","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DeAngelo Williams","PIT","9","RB","26","18","0","118","0","2","0","3","69.2","0.23","4.54","6.56","6.72","","","","","","","","","","","","98","0","343","1","4","0","3.5","2.49","11","0.11","0","","","","","","","","","0","0","100.1","0.37","0.86"
"Reggie Bush","BUF","13","RB","10","7","0","90","0","0","0","0","70","8.3","9","12.86","6","","","","","","","","","","","","12","0","-3","0","1","0","-0.25","1.17","3","0.25","1","","","","","","","","","1","1","21.7","0.23","1.14"
"Darren Sproles","PHI","15","RB","63","52","2","427","1","2","1","4","82.5","0.54","6.78","8.21","8.21","","","","","","","","","","","","94","0","438","0","2","0","4.66","2.65","19","0.2","0","","","","","","","","","0","0","162.5","0.32","1.11"
